Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
3.500000	0.0234551	3.500000	0.020032	3.500000	0.0200493	3.500000	0.0200493	3.500000	0.0200208	3.500000	1.12542e-05	
4.000000	0.0211681	4.000000	0.0181774	4.000000	0.0181745	4.000000	0.0181745	4.000000	0.0181674	4.000000	1.00114e-05	
4.500000	0.0193175	4.500000	0.0166714	4.500000	0.0166516	4.500000	0.0166516	4.500000	0.0166623	4.500000	9.02761e-06	
5.000000	0.0177868	5.000000	0.0154211	5.000000	0.0153875	5.000000	0.0153875	5.000000	0.0154129	5.000000	8.22837e-06	
5.500000	0.016498	5.500000	0.0143647	5.500000	0.0143195	5.500000	0.0143195	5.500000	0.0143572	5.500000	7.56547e-06	
6.000000	0.0153968	6.000000	0.0134589	6.000000	0.0134039	6.000000	0.0134039	6.000000	0.0134519	6.000000	7.00626e-06	
6.500000	0.0144443	6.500000	0.0126725	6.500000	0.0126095	6.500000	0.0126095	6.500000	0.012666	6.500000	6.52781e-06	
7.000000	0.0136117	7.000000	0.0119828	7.000000	0.0119128	7.000000	0.0119128	7.000000	0.0119767	7.000000	6.11355e-06	
7.500000	0.0128772	7.500000	0.0113723	7.500000	0.0112965	7.500000	0.0112965	7.500000	0.0113665	7.500000	5.75117e-06	
8.000000	0.0122241	8.000000	0.0108276	8.000000	0.0107469	8.000000	0.0107469	8.000000	0.0108222	8.000000	5.43136e-06	
8.500000	0.0116393	8.500000	0.0103384	8.500000	0.0102534	8.500000	0.0102534	8.500000	0.0103332	8.500000	5.1469e-06	
9.000000	0.0111125	9.000000	0.00989621	9.000000	0.00980764	9.000000	0.00980764	9.000000	0.00989132	9.000000	4.89217e-06	
9.500000	0.0106352	9.500000	0.00949441	9.500000	0.00940275	9.500000	0.00940275	9.500000	0.00948975	9.500000	4.66264e-06	
10.000000	0.0102006	10.000000	0.00917117	10.000000	0.00903319	10.000000	0.00903319	10.000000	0.00916671	10.000000	4.45471e-06	
11.000000	0.00943831	11.000000	0.0085459	11.000000	0.00838473	11.000000	0.00838481	11.000000	0.00854181	11.000000	4.0923e-06	
12.000000	0.00879089	12.000000	0.00800538	12.000000	0.00783245	12.000000	0.00783262	12.000000	0.0080016	12.000000	3.7869e-06	
13.000000	0.0082338	13.000000	0.00753351	13.000000	0.0073562	13.000000	0.0073563	13.000000	0.00752998	13.000000	3.52585e-06	
14.000000	0.00774904	14.000000	0.00711796	14.000000	0.00694095	14.000000	0.00694094	14.000000	0.00711466	14.000000	3.30001e-06	
15.000000	0.00732315	15.000000	0.00674918	15.000000	0.00657532	15.000000	0.00657533	15.000000	0.00674608	15.000000	3.1026e-06	
16.000000	0.00694583	16.000000	0.00641965	16.000000	0.00625097	16.000000	0.00625089	16.000000	0.00641672	16.000000	2.92851e-06	
17.000000	0.00660908	17.000000	0.00612337	17.000000	0.00596127	17.000000	0.00596092	17.000000	0.0061206	17.000000	2.77376e-06	
18.000000	0.00630657	18.000000	0.00585551	18.000000	0.00570062	18.000000	0.00570015	18.000000	0.00585288	18.000000	2.63526e-06	
19.000000	0.00603325	19.000000	0.00561213	19.000000	0.00546478	19.000000	0.00546431	19.000000	0.00560962	19.000000	2.51054e-06	
20.000000	0.005785	20.000000	0.00538998	20.000000	0.00525045	20.000000	0.00524998	20.000000	0.00538758	20.000000	2.39762e-06	
21.000000	0.00555847	21.000000	0.00518637	21.000000	0.00505482	21.000000	0.00505431	21.000000	0.00518408	21.000000	2.29486e-06	
22.000000	0.00535087	22.000000	0.00499905	22.000000	0.00487545	22.000000	0.00487496	22.000000	0.00499685	22.000000	2.20094e-06	
23.000000	0.00515989	23.000000	0.00482612	23.000000	0.00471048	23.000000	0.00470998	23.000000	0.004824	23.000000	2.11474e-06	
24.000000	0.00498357	24.000000	0.00466595	24.000000	0.00455841	24.000000	0.00455771	24.000000	0.00466392	24.000000	2.03534e-06	
25.000000	0.00482024	25.000000	0.00451717	25.000000	0.00441776	25.000000	0.00441675	25.000000	0.00451521	25.000000	1.96194e-06	
27.000000	0.00452715	27.000000	0.00424919	27.000000	0.00416541	27.000000	0.00416412	27.000000	0.00424736	27.000000	1.83062e-06	
29.000000	0.00427149	29.000000	0.00401443	29.000000	0.00394561	29.000000	0.00394435	29.000000	0.00401271	29.000000	1.71647e-06	
31.000000	0.00404641	31.000000	0.00380701	31.000000	0.00374826	31.000000	0.00374699	31.000000	0.00380539	31.000000	1.6163e-06	
33.000000	0.00384663	33.000000	0.00362235	33.000000	0.00356846	33.000000	0.00356726	33.000000	0.00362083	33.000000	1.52765e-06	
35.000000	0.00366804	35.000000	0.00345687	35.000000	0.00340719	35.000000	0.00340613	35.000000	0.00345542	35.000000	1.44862e-06	
38.000000	0.00343292	38.000000	0.00323845	38.000000	0.00319476	38.000000	0.00319332	38.000000	0.0032371	38.000000	1.34488e-06	
41.000000	0.00322984	41.000000	0.0030493	41.000000	0.00301036	41.000000	0.00300888	41.000000	0.00304805	41.000000	1.25558e-06	
44.000000	0.00305254	44.000000	0.00288386	44.000000	0.00284875	44.000000	0.00284739	44.000000	0.00288268	44.000000	1.17786e-06	
47.000000	0.00289632	47.000000	0.00273786	47.000000	0.00270603	47.000000	0.00270475	47.000000	0.00273675	47.000000	1.10957e-06	
50.000000	0.00275757	50.000000	0.00260803	50.000000	0.00257898	50.000000	0.00257778	50.000000	0.00260698	50.000000	1.04908e-06	
55.000000	0.0025577	55.000000	0.00242083	55.000000	0.00239556	55.000000	0.00239445	55.000000	0.00241987	55.000000	9.6222e-07	
60.000000	0.00238896	60.000000	0.00226265	60.000000	0.00224038	60.000000	0.00223928	60.000000	0.00226176	60.000000	8.89159e-07	
65.000000	0.00224445	65.000000	0.00212716	65.000000	0.00210746	65.000000	0.00210617	65.000000	0.00212633	65.000000	8.26812e-07	
70.000000	0.00211922	70.000000	0.00200974	70.000000	0.00199182	70.000000	0.00199064	70.000000	0.00200897	70.000000	7.72955e-07	
75.000000	0.00200957	75.000000	0.00190698	75.000000	0.00189051	75.000000	0.0018894	75.000000	0.00190626	75.000000	7.25944e-07	
80.000000	0.00191272	80.000000	0.00181626	80.000000	0.00180095	80.000000	0.0017999	80.000000	0.00181558	80.000000	6.84536e-07	
85.000000	0.00182649	85.000000	0.00173556	85.000000	0.00172119	85.000000	0.0017202	85.000000	0.00173491	85.000000	6.47773e-07	
90.000000	0.00174919	90.000000	0.00166329	90.000000	0.0016497	90.000000	0.00164874	90.000000	0.00166268	90.000000	6.14905e-07	
95.000000	0.00167947	95.000000	0.00159819	95.000000	0.00158544	95.000000	0.00158431	95.000000	0.0015976	95.000000	5.85338e-07	
100.000000	0.00161625	100.000000	0.00153922	100.000000	0.00152698	100.000000	0.00152589	100.000000	0.00153866	100.000000	5.58591e-07	
105.000000	0.00155864	105.000000	0.00148555	105.000000	0.00147372	105.000000	0.00147268	105.000000	0.00148502	105.000000	5.34274e-07	
110.000000	0.0015059	110.000000	0.0014365	110.000000	0.00142501	110.000000	0.00142401	110.000000	0.00143598	110.000000	5.12067e-07	
115.000000	0.00145744	115.000000	0.00139148	115.000000	0.00138027	115.000000	0.00137931	115.000000	0.00139099	115.000000	4.91702e-07	
120.000000	0.00141272	120.000000	0.00135001	120.000000	0.00133904	120.000000	0.00133811	120.000000	0.00134954	120.000000	4.72957e-07	
125.000000	0.00137134	125.000000	0.00131169	125.000000	0.00130092	125.000000	0.00130002	125.000000	0.00131124	125.000000	4.55643e-07	
130.000000	0.00133291	130.000000	0.00127617	130.000000	0.00126556	130.000000	0.00126468	130.000000	0.00127573	130.000000	4.396e-07	
135.000000	0.00129712	135.000000	0.00124315	135.000000	0.00123265	135.000000	0.00123182	135.000000	0.00124272	135.000000	4.24692e-07	
140.000000	0.00126371	140.000000	0.00121237	140.000000	0.00120207	140.000000	0.00120118	140.000000	0.00121196	140.000000	4.10801e-07	
145.000000	0.00123244	145.000000	0.00118361	145.000000	0.00117351	145.000000	0.00117254	145.000000	0.00118321	145.000000	3.97824e-07	
150.000000	0.00120311	150.000000	0.00115668	150.000000	0.00114665	150.000000	0.00114571	150.000000	0.0011563	150.000000	3.85674e-07	
155.000000	0.0011618	155.000000	0.00113141	155.000000	0.00112143	155.000000	0.00112053	155.000000	0.00113103	155.000000	3.74272e-07	
160.000000	0.00113759	160.000000	0.00110764	160.000000	0.00109772	160.000000	0.00109684	160.000000	0.00110728	160.000000	3.63551e-07	
165.000000	0.00111476	165.000000	0.00108526	165.000000	0.00107538	165.000000	0.00107452	165.000000	0.0010849	165.000000	3.5345e-07	
170.000000	0.00109319	170.000000	0.00106413	170.000000	0.00105429	170.000000	0.00105345	170.000000	0.00106379	170.000000	3.43917e-07	
175.000000	0.00107279	175.000000	0.00104416	175.000000	0.00103436	175.000000	0.00103353	175.000000	0.00104382	175.000000	3.34905e-07	
180.000000	0.00105345	180.000000	0.00102525	180.000000	0.00101548	180.000000	0.00101467	180.000000	0.00102492	180.000000	3.26371e-07	
185.000000	0.00103509	185.000000	0.00100732	185.000000	0.00099758	185.000000	0.00099679	185.000000	0.00100701	185.000000	3.18277e-07	
190.000000	0.00101765	190.000000	0.000990304	190.000000	0.000980587	190.000000	0.00097981	190.000000	0.000989993	190.000000	3.10591e-07	
195.000000	0.00100105	195.000000	0.000974122	195.000000	0.000964418	195.000000	0.000963666	195.000000	0.000973819	195.000000	3.03282e-07	
200.000000	0.000985233	200.000000	0.00095872	200.000000	0.000949031	200.000000	0.000948299	200.000000	0.000958423	200.000000	2.96322e-07	
210.000000	0.000955735	210.000000	0.000930036	210.000000	0.000920499	210.000000	0.000919681	210.000000	0.000929752	210.000000	2.83353e-07	
220.000000	0.000928775	220.000000	0.000903871	220.000000	0.000894395	220.000000	0.00089358	220.000000	0.000903599	220.000000	2.71512e-07	
230.000000	0.000904037	230.000000	0.000879908	230.000000	0.000870462	230.000000	0.00086968	230.000000	0.000879647	230.000000	2.60656e-07	
240.000000	0.000881255	240.000000	0.000857881	240.000000	0.000848478	240.000000	0.000847716	240.000000	0.000857631	240.000000	2.50667e-07	
250.000000	0.000860204	250.000000	0.000837567	250.000000	0.000828206	250.000000	0.000827466	250.000000	0.000837326	250.000000	2.41442e-07	
260.000000	0.000840695	260.000000	0.000818774	260.000000	0.000809459	260.000000	0.00080874	260.000000	0.000818541	260.000000	2.32897e-07	
270.000000	0.000822562	270.000000	0.00080134	270.000000	0.000792076	270.000000	0.000791374	270.000000	0.000801115	270.000000	2.24958e-07	
280.000000	0.000805666	280.000000	0.000785123	280.000000	0.000775914	280.000000	0.000775228	280.000000	0.000784906	280.000000	2.17562e-07	
290.000000	0.000789885	290.000000	0.000770002	290.000000	0.00076084	290.000000	0.000760181	290.000000	0.000769792	290.000000	2.10654e-07	
300.000000	0.000775111	300.000000	0.000755871	300.000000	0.000746818	300.000000	0.000746127	300.000000	0.000755667	300.000000	2.04188e-07	
310.000000	0.000761253	310.000000	0.000742638	310.000000	0.00073371	310.000000	0.000732973	310.000000	0.00074244	310.000000	1.98121e-07	
320.000000	0.000748227	320.000000	0.00073022	320.000000	0.000721359	320.000000	0.000720637	320.000000	0.000730028	320.000000	1.92417e-07	
330.000000	0.000735962	330.000000	0.000718547	330.000000	0.000709749	330.000000	0.000709048	330.000000	0.00071836	330.000000	1.87044e-07	
340.000000	0.000724395	340.000000	0.000707555	340.000000	0.000698833	340.000000	0.000698142	340.000000	0.000707373	340.000000	1.81974e-07	
350.000000	0.000713467	350.000000	0.000697187	350.000000	0.000688541	350.000000	0.000687862	350.000000	0.000697009	350.000000	1.77182e-07	
360.000000	0.000703128	360.000000	0.000687392	360.000000	0.000678824	360.000000	0.000678158	360.000000	0.00068722	360.000000	1.72644e-07	
370.000000	0.000693333	370.000000	0.000678127	370.000000	0.00066964	370.000000	0.000668984	370.000000	0.000677959	370.000000	1.68342e-07	
380.000000	0.000684041	380.000000	0.00066935	380.000000	0.000660946	380.000000	0.0006603	380.000000	0.000669186	380.000000	1.64257e-07	
390.000000	0.000675215	390.000000	0.000661025	390.000000	0.000652705	390.000000	0.000652069	390.000000	0.000660865	390.000000	1.60372e-07	
400.000000	0.000666822	400.000000	0.00065312	400.000000	0.000644884	400.000000	0.000644258	400.000000	0.000652963	400.000000	1.56674e-07	
410.000000	0.000658831	410.000000	0.000645603	410.000000	0.000637455	410.000000	0.000636838	410.000000	0.00064545	410.000000	1.53149e-07	
420.000000	0.000651215	420.000000	0.00063845	420.000000	0.000630391	420.000000	0.00062978	420.000000	0.0006383	420.000000	1.49784e-07	
430.000000	0.00064395	430.000000	0.000631634	430.000000	0.000623663	430.000000	0.000623061	430.000000	0.000631488	430.000000	1.46569e-07	
440.000000	0.000637012	440.000000	0.000625134	440.000000	0.000617245	440.000000	0.000616658	440.000000	0.000624991	440.000000	1.43495e-07	
450.000000	0.000630381	450.000000	0.00061893	450.000000	0.000611131	450.000000	0.00061055	450.000000	0.000618789	450.000000	1.40552e-07	
460.000000	0.000624038	460.000000	0.000613002	460.000000	0.000605316	460.000000	0.000604718	460.000000	0.000612864	460.000000	1.37731e-07	
470.000000	0.000617965	470.000000	0.000607333	470.000000	0.000599772	470.000000	0.000599146	470.000000	0.000607198	470.000000	1.35025e-07	
480.000000	0.000612147	480.000000	0.000601908	480.000000	0.000594459	480.000000	0.000593817	480.000000	0.000601776	480.000000	1.32428e-07	
490.000000	0.000606568	490.000000	0.000596713	490.000000	0.000589354	490.000000	0.000588716	490.000000	0.000596583	490.000000	1.29932e-07	
500.000000	0.000601215	500.000000	0.000591733	500.000000	0.000584456	500.000000	0.000583831	500.000000	0.000591605	500.000000	1.27532e-07	
520.000000	0.000591137	520.000000	0.000582373	520.000000	0.000575269	520.000000	0.000574658	520.000000	0.00058225	520.000000	1.22997e-07	
540.000000	0.000581823	540.000000	0.00057374	540.000000	0.00056681	540.000000	0.000566209	540.000000	0.000573622	540.000000	1.18785e-07	
560.000000	0.000573195	560.000000	0.000565759	560.000000	0.000558996	560.000000	0.000558407	560.000000	0.000565644	560.000000	1.14862e-07	
580.000000	0.000565185	580.000000	0.000558364	580.000000	0.000551765	580.000000	0.000551185	580.000000	0.000558253	580.000000	1.11198e-07	
600.000000	0.000557735	600.000000	0.000551498	600.000000	0.000545058	600.000000	0.000544487	600.000000	0.00055139	600.000000	1.07769e-07	
620.000000	0.000550794	620.000000	0.000545111	620.000000	0.000538824	620.000000	0.000538262	620.000000	0.000545006	620.000000	1.04553e-07	
640.000000	0.000544316	640.000000	0.00053916	640.000000	0.000533022	640.000000	0.000532466	640.000000	0.000539058	640.000000	1.01529e-07	
660.000000	0.000538261	660.000000	0.000533605	660.000000	0.000527607	660.000000	0.00052706	660.000000	0.000533506	660.000000	9.86815e-08	
680.000000	0.000532594	680.000000	0.000528414	680.000000	0.000522544	680.000000	0.00052201	680.000000	0.000528318	680.000000	9.59947e-08	
700.000000	0.000527283	700.000000	0.000523555	700.000000	0.000517824	700.000000	0.000517285	700.000000	0.000523461	700.000000	9.34555e-08	
720.000000	0.000522301	720.000000	0.000519001	720.000000	0.000513421	720.000000	0.000512859	720.000000	0.00051891	720.000000	9.10517e-08	
740.000000	0.000517622	740.000000	0.000514729	740.000000	0.00050932	740.000000	0.000508739	740.000000	0.00051464	740.000000	8.87727e-08	
760.000000	0.000513223	760.000000	0.000510717	760.000000	0.000505526	760.000000	0.000504946	760.000000	0.000510631	760.000000	8.6609e-08	
780.000000	0.000509084	780.000000	0.000506945	780.000000	0.000501948	780.000000	0.000501379	780.000000	0.000506861	780.000000	8.45519e-08	
800.000000	0.000505187	800.000000	0.000503396	800.000000	0.000498581	800.000000	0.00049802	800.000000	0.000503314	800.000000	8.25935e-08	
820.000000	0.000501515	820.000000	0.000500054	820.000000	0.00049541	820.000000	0.000494854	820.000000	0.000499973	820.000000	8.0727e-08	
840.000000	0.000498052	840.000000	0.000496904	840.000000	0.00049242	840.000000	0.000491868	840.000000	0.000496825	840.000000	7.89459e-08	
860.000000	0.000494786	860.000000	0.000493934	860.000000	0.000489596	860.000000	0.000489048	860.000000	0.000493857	860.000000	7.72443e-08	
880.000000	0.000491702	880.000000	0.000491131	880.000000	0.000486927	880.000000	0.000486383	880.000000	0.000491055	880.000000	7.56171e-08	
900.000000	0.000488791	900.000000	0.000488484	900.000000	0.000484402	900.000000	0.000483863	900.000000	0.00048841	900.000000	7.40594e-08	
920.000000	0.000486041	920.000000	0.000485984	920.000000	0.000482013	920.000000	0.000481478	920.000000	0.000485912	920.000000	7.25668e-08	
940.000000	0.000483442	940.000000	0.000483621	940.000000	0.000479751	940.000000	0.00047922	940.000000	0.00048355	940.000000	7.11352e-08	
960.000000	0.000480986	960.000000	0.000481388	960.000000	0.000477607	960.000000	0.000477079	960.000000	0.000481318	960.000000	6.9761e-08	
980.000000	0.000478664	980.000000	0.000479275	980.000000	0.000475574	980.000000	0.00047505	980.000000	0.000479207	980.000000	6.84406e-08	
1000.000000	0.000476469	1000.000000	0.000477277	1000.000000	0.000473645	1000.000000	0.000473124	1000.000000	0.00047721	1000.000000	6.71711e-08	
1020.000000	0.000474394	1020.000000	0.000475386	1020.000000	0.000471814	1020.000000	0.000471296	1020.000000	0.000475321	1020.000000	6.59494e-08	
1040.000000	0.000472432	1040.000000	0.000473597	1040.000000	0.000470074	1040.000000	0.00046956	1040.000000	0.000473533	1040.000000	6.47729e-08	
1060.000000	0.000470577	1060.000000	0.000471904	1060.000000	0.000468422	1060.000000	0.00046791	1060.000000	0.00047184	1060.000000	6.3639e-08	
1080.000000	0.000468824	1080.000000	0.000470302	1080.000000	0.00046685	1080.000000	0.000466342	1080.000000	0.000470239	1080.000000	6.25455e-08	
1100.000000	0.000467168	1100.000000	0.000468785	1100.000000	0.000465356	1100.000000	0.00046485	1100.000000	0.000468723	1100.000000	6.14903e-08	
1120.000000	0.000465603	1120.000000	0.000467349	1120.000000	0.000463935	1120.000000	0.000463431	1120.000000	0.000467289	1120.000000	6.04713e-08	
1140.000000	0.000464125	1140.000000	0.000465991	1140.000000	0.000462583	1140.000000	0.000462081	1140.000000	0.000465932	1140.000000	5.94867e-08	
1160.000000	0.00046273	1160.000000	0.000464706	1160.000000	0.000461295	1160.000000	0.000460795	1160.000000	0.000464648	1160.000000	5.85347e-08	
1180.000000	0.000461414	1180.000000	0.000463491	1180.000000	0.000460069	1180.000000	0.000459571	1180.000000	0.000463433	1180.000000	5.76137e-08	
1200.000000	0.000460174	1200.000000	0.000462341	1200.000000	0.000458899	1200.000000	0.000458404	1200.000000	0.000462285	1200.000000	5.67223e-08	
1220.000000	0.000459005	1220.000000	0.000461255	1220.000000	0.000457784	1220.000000	0.000457293	1220.000000	0.000461199	1220.000000	5.5859e-08	
1240.000000	0.000457905	1240.000000	0.000460229	1240.000000	0.00045672	1240.000000	0.000456234	1240.000000	0.000460174	1240.000000	5.50225e-08	
1260.000000	0.00045687	1260.000000	0.000459259	1260.000000	0.000455707	1260.000000	0.000455224	1260.000000	0.000459205	1260.000000	5.42115e-08	
1280.000000	0.000455898	1280.000000	0.000458345	1280.000000	0.000454743	1280.000000	0.000454262	1280.000000	0.000458291	1280.000000	5.34249e-08	
1300.000000	0.000454986	1300.000000	0.000457482	1300.000000	0.000453825	1300.000000	0.000453344	1300.000000	0.000457429	1300.000000	5.26615e-08	
1320.000000	0.000454131	1320.000000	0.000456669	1320.000000	0.000452953	1320.000000	0.000452469	1320.000000	0.000456617	1320.000000	5.19205e-08	
1340.000000	0.000453332	1340.000000	0.000455904	1340.000000	0.000452123	1340.000000	0.000451634	1340.000000	0.000455853	1340.000000	5.12007e-08	
1360.000000	0.000452585	1360.000000	0.000455184	1360.000000	0.000451333	1360.000000	0.000450838	1360.000000	0.000455134	1360.000000	5.05012e-08	
1380.000000	0.000451889	1380.000000	0.000454508	1380.000000	0.000450581	1380.000000	0.000450078	1380.000000	0.000454458	1380.000000	4.98213e-08	
1400.000000	0.000451241	1400.000000	0.000453873	1400.000000	0.000449863	1400.000000	0.000449354	1400.000000	0.000453824	1400.000000	4.91601e-08	
1420.000000	0.00045064	1420.000000	0.000453279	1420.000000	0.000449177	1420.000000	0.000448663	1420.000000	0.00045323	1420.000000	4.85167e-08	
1440.000000	0.000450085	1440.000000	0.000452722	1440.000000	0.000448522	1440.000000	0.000448003	1440.000000	0.000452675	1440.000000	4.78906e-08	
1460.000000	0.000449572	1460.000000	0.000452203	1460.000000	0.000447895	1460.000000	0.000447375	1460.000000	0.000452156	1460.000000	4.7281e-08	
1480.000000	0.000449101	1480.000000	0.000451719	1480.000000	0.000447296	1480.000000	0.000446775	1480.000000	0.000451672	1480.000000	4.66872e-08	
1500.000000	0.00044867	1500.000000	0.000451268	1500.000000	0.000446723	1500.000000	0.000446203	1500.000000	0.000451222	1500.000000	4.61087e-08	
1520.000000	0.000448278	1520.000000	0.000450851	1520.000000	0.000446176	1520.000000	0.000445657	1520.000000	0.000450805	1520.000000	4.55448e-08	
1540.000000	0.000447923	1540.000000	0.000450464	1540.000000	0.000445653	1540.000000	0.000445137	1540.000000	0.000450419	1540.000000	4.4995e-08	
1560.000000	0.000447603	1560.000000	0.000450108	1560.000000	0.000445155	1560.000000	0.000444641	1560.000000	0.000450064	1560.000000	4.44588e-08	
1580.000000	0.000447319	1580.000000	0.000449781	1580.000000	0.00044468	1580.000000	0.000444169	1580.000000	0.000449737	1580.000000	4.39356e-08	
