Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.120000	1.24561e-05	0.120000	2.9459e-05	0.120000	2.40236e-05	0.120000	2.40236e-05	0.120000	2.94375e-05	0.120000	2.15413e-08	
0.140000	1.15566e-05	0.140000	2.7018e-05	0.140000	2.31668e-05	0.140000	2.31668e-05	0.140000	2.69992e-05	0.140000	1.88604e-08	
0.160000	1.07757e-05	0.160000	2.48576e-05	0.160000	2.21592e-05	0.160000	2.21592e-05	0.160000	2.48408e-05	0.160000	1.68034e-08	
0.180000	1.01159e-05	0.180000	2.29882e-05	0.180000	2.10995e-05	0.180000	2.10995e-05	0.180000	2.2973e-05	0.180000	1.5172e-08	
0.200000	9.56067e-06	0.200000	2.138e-05	0.200000	2.00471e-05	0.200000	2.00471e-05	0.200000	2.13661e-05	0.200000	1.38445e-08	
0.250000	8.50632e-06	0.250000	1.82497e-05	0.250000	1.76285e-05	0.250000	1.76285e-05	0.250000	1.82383e-05	0.250000	1.1397e-08	
0.300000	7.75453e-06	0.300000	1.59993e-05	0.300000	1.56136e-05	0.300000	1.56136e-05	0.300000	1.59895e-05	0.300000	9.71637e-09	
0.350000	7.17725e-06	0.350000	1.43047e-05	0.350000	1.39784e-05	0.350000	1.39784e-05	0.350000	1.42962e-05	0.350000	8.48691e-09	
0.400000	6.70913e-06	0.400000	1.29775e-05	0.400000	1.2652e-05	0.400000	1.2652e-05	0.400000	1.29699e-05	0.400000	7.54626e-09	
0.450000	6.31514e-06	0.450000	1.19049e-05	0.450000	1.15662e-05	0.450000	1.15662e-05	0.450000	1.18981e-05	0.450000	6.80204e-09	
0.500000	5.97509e-06	0.500000	1.10166e-05	0.500000	1.06658e-05	0.500000	1.06658e-05	0.500000	1.10104e-05	0.500000	6.19772e-09	
0.600000	5.41058e-06	0.600000	9.62252e-06	0.600000	9.26447e-06	0.600000	9.26447e-06	0.600000	9.61725e-06	0.600000	5.27419e-09	
0.700000	4.95557e-06	0.700000	8.57125e-06	0.700000	8.22483e-06	0.700000	8.22483e-06	0.700000	8.56665e-06	0.700000	4.60003e-09	
0.800000	4.57818e-06	0.800000	7.74546e-06	0.800000	7.42072e-06	0.800000	7.42072e-06	0.800000	7.74138e-06	0.800000	4.08514e-09	
0.900000	4.25885e-06	0.900000	7.07708e-06	0.900000	6.77783e-06	0.900000	6.77783e-06	0.900000	7.0734e-06	0.900000	3.67836e-09	
1.000000	3.98453e-06	1.000000	6.52351e-06	1.000000	6.2502e-06	1.000000	6.2502e-06	1.000000	6.52017e-06	1.000000	3.34846e-09	
1.250000	3.44079e-06	1.250000	5.47765e-06	1.250000	5.2625e-06	1.250000	5.2625e-06	1.250000	5.47491e-06	1.250000	2.74305e-09	
1.500000	3.03571e-06	1.500000	4.73847e-06	1.500000	4.56872e-06	1.500000	4.56872e-06	1.500000	4.73614e-06	1.500000	2.32965e-09	
1.750000	2.72125e-06	1.750000	4.18577e-06	1.750000	4.05048e-06	1.750000	4.05048e-06	1.750000	4.18374e-06	1.750000	2.02856e-09	
2.000000	2.46952e-06	2.000000	3.75556e-06	2.000000	3.64656e-06	2.000000	3.64656e-06	2.000000	3.75376e-06	2.000000	1.79903e-09	
2.250000	2.26308e-06	2.250000	3.4104e-06	2.250000	3.32173e-06	2.250000	3.32173e-06	2.250000	3.40878e-06	2.250000	1.61799e-09	
2.500000	2.08154e-06	2.500000	3.12686e-06	2.500000	3.05417e-06	2.500000	3.05417e-06	2.500000	3.12539e-06	2.500000	1.47137e-09	
3.000000	1.81755e-06	3.000000	2.68758e-06	3.000000	2.63797e-06	3.000000	2.63797e-06	3.000000	2.68634e-06	3.000000	1.24802e-09	
3.500000	1.6172e-06	3.500000	2.36211e-06	3.500000	2.32798e-06	3.500000	2.32798e-06	3.500000	2.36103e-06	3.500000	1.0856e-09	
4.000000	1.45952e-06	4.000000	2.11062e-06	4.000000	2.08732e-06	4.000000	2.08732e-06	4.000000	2.10966e-06	4.000000	9.61917e-10	
4.500000	1.33192e-06	4.500000	1.91007e-06	4.500000	1.89462e-06	4.500000	1.89462e-06	4.500000	1.9092e-06	4.500000	8.64463e-10	
5.000000	1.22638e-06	5.000000	1.74615e-06	5.000000	1.73656e-06	5.000000	1.73656e-06	5.000000	1.74536e-06	5.000000	7.85605e-10	
5.500000	1.13752e-06	5.500000	1.6095e-06	5.500000	1.60437e-06	5.500000	1.60437e-06	5.500000	1.60878e-06	5.500000	7.20426e-10	
6.000000	1.06159e-06	6.000000	1.49373e-06	6.000000	1.49206e-06	6.000000	1.49206e-06	6.000000	1.49307e-06	6.000000	6.65613e-10	
6.500000	9.95919e-07	6.500000	1.39431e-06	6.500000	1.39537e-06	6.500000	1.39537e-06	6.500000	1.39369e-06	6.500000	6.18846e-10	
7.000000	9.3851e-07	7.000000	1.30795e-06	7.000000	1.31118e-06	7.000000	1.31118e-06	7.000000	1.30737e-06	7.000000	5.78455e-10	
7.500000	8.87867e-07	7.500000	1.23219e-06	7.500000	1.23717e-06	7.500000	1.23717e-06	7.500000	1.23164e-06	7.500000	5.43204e-10	
8.000000	8.42836e-07	8.000000	1.16515e-06	8.000000	1.17156e-06	8.000000	1.17156e-06	8.000000	1.16464e-06	8.000000	5.12159e-10	
8.500000	8.02517e-07	8.500000	1.10539e-06	8.500000	1.11297e-06	8.500000	1.11297e-06	8.500000	1.1049e-06	8.500000	4.846e-10	
9.000000	7.66192e-07	9.000000	1.05176e-06	9.000000	1.0603e-06	9.000000	1.0603e-06	9.000000	1.0513e-06	9.000000	4.59965e-10	
9.500000	7.33284e-07	9.500000	1.00334e-06	9.500000	1.01269e-06	9.500000	1.01269e-06	9.500000	1.0029e-06	9.500000	4.37806e-10	
10.000000	7.03323e-07	10.000000	8.72924e-07	10.000000	9.69413e-07	10.000000	9.69413e-07	10.000000	8.72506e-07	10.000000	4.17763e-10	
11.000000	6.50761e-07	11.000000	8.13318e-07	11.000000	8.92521e-07	11.000000	8.92527e-07	11.000000	8.12935e-07	11.000000	3.82904e-10	
12.000000	6.06123e-07	12.000000	7.61757e-07	12.000000	8.27477e-07	12.000000	8.27488e-07	12.000000	7.61404e-07	12.000000	3.53607e-10	
13.000000	5.67712e-07	13.000000	7.16721e-07	13.000000	7.71727e-07	13.000000	7.71734e-07	13.000000	7.16392e-07	13.000000	3.28623e-10	
14.000000	5.34288e-07	14.000000	6.77044e-07	14.000000	7.23399e-07	14.000000	7.23398e-07	14.000000	6.76737e-07	14.000000	3.07057e-10	
15.000000	5.04923e-07	15.000000	6.4182e-07	15.000000	6.81085e-07	15.000000	6.81086e-07	15.000000	6.41531e-07	15.000000	2.88242e-10	
16.000000	4.78907e-07	16.000000	6.10335e-07	16.000000	6.43742e-07	16.000000	6.43736e-07	16.000000	6.10063e-07	16.000000	2.7168e-10	
17.000000	4.55689e-07	17.000000	5.82019e-07	17.000000	6.10549e-07	17.000000	6.10524e-07	17.000000	5.81762e-07	17.000000	2.56983e-10	
18.000000	4.34831e-07	18.000000	5.56414e-07	18.000000	5.80836e-07	18.000000	5.80802e-07	18.000000	5.5617e-07	18.000000	2.43849e-10	
19.000000	4.15986e-07	19.000000	5.33143e-07	19.000000	5.54084e-07	19.000000	5.54051e-07	19.000000	5.32911e-07	19.000000	2.3204e-10	
20.000000	3.9887e-07	20.000000	5.119e-07	20.000000	5.29884e-07	20.000000	5.2985e-07	20.000000	5.11678e-07	20.000000	2.21362e-10	
21.000000	3.83251e-07	21.000000	4.92426e-07	21.000000	5.07892e-07	21.000000	5.07856e-07	21.000000	4.92214e-07	21.000000	2.11657e-10	
22.000000	3.68937e-07	22.000000	4.74507e-07	22.000000	4.87821e-07	22.000000	4.87786e-07	22.000000	4.74304e-07	22.000000	2.02798e-10	
23.000000	3.55769e-07	23.000000	4.57962e-07	23.000000	4.69438e-07	23.000000	4.69402e-07	23.000000	4.57768e-07	23.000000	1.94676e-10	
24.000000	3.43612e-07	24.000000	4.42637e-07	24.000000	4.52557e-07	24.000000	4.52507e-07	24.000000	4.4245e-07	24.000000	1.87204e-10	
25.000000	3.32351e-07	25.000000	4.28401e-07	25.000000	4.37003e-07	25.000000	4.36931e-07	25.000000	4.2822e-07	25.000000	1.80303e-10	
27.000000	3.12142e-07	27.000000	4.02753e-07	27.000000	4.09275e-07	27.000000	4.09184e-07	27.000000	4.02585e-07	27.000000	1.67974e-10	
29.000000	2.94515e-07	29.000000	3.80282e-07	29.000000	3.85324e-07	29.000000	3.85234e-07	29.000000	3.80124e-07	29.000000	1.57277e-10	
31.000000	2.78995e-07	31.000000	3.60424e-07	31.000000	3.64447e-07	31.000000	3.64357e-07	31.000000	3.60276e-07	31.000000	1.47905e-10	
33.000000	2.65221e-07	33.000000	3.42744e-07	33.000000	3.45956e-07	33.000000	3.45871e-07	33.000000	3.42604e-07	33.000000	1.39623e-10	
35.000000	2.52907e-07	35.000000	3.26897e-07	35.000000	3.29441e-07	35.000000	3.29365e-07	35.000000	3.26765e-07	35.000000	1.3225e-10	
38.000000	2.36696e-07	38.000000	3.0598e-07	38.000000	3.07768e-07	38.000000	3.07666e-07	38.000000	3.05857e-07	38.000000	1.22589e-10	
41.000000	2.22694e-07	41.000000	2.87863e-07	41.000000	2.89058e-07	41.000000	2.88953e-07	41.000000	2.87749e-07	41.000000	1.14286e-10	
44.000000	2.10469e-07	44.000000	2.72015e-07	44.000000	2.72738e-07	44.000000	2.72642e-07	44.000000	2.71908e-07	44.000000	1.07072e-10	
47.000000	1.99698e-07	47.000000	2.58029e-07	47.000000	2.58383e-07	47.000000	2.58291e-07	47.000000	2.57928e-07	47.000000	1.00743e-10	
50.000000	1.90131e-07	50.000000	2.45591e-07	50.000000	2.4565e-07	50.000000	2.45564e-07	50.000000	2.45496e-07	50.000000	9.51438e-11	
55.000000	1.76351e-07	55.000000	2.27655e-07	55.000000	2.27345e-07	55.000000	2.27267e-07	55.000000	2.27568e-07	55.000000	8.71184e-11	
60.000000	1.64716e-07	60.000000	2.12498e-07	60.000000	2.11933e-07	60.000000	2.11855e-07	60.000000	2.12417e-07	60.000000	8.03807e-11	
65.000000	1.54753e-07	65.000000	1.99513e-07	65.000000	1.9878e-07	65.000000	1.98688e-07	65.000000	1.99439e-07	65.000000	7.4641e-11	
70.000000	1.46118e-07	70.000000	1.88261e-07	70.000000	1.87389e-07	70.000000	1.87305e-07	70.000000	1.88191e-07	70.000000	6.96907e-11	
75.000000	1.38558e-07	75.000000	1.78412e-07	75.000000	1.77441e-07	75.000000	1.77362e-07	75.000000	1.78347e-07	75.000000	6.5376e-11	
80.000000	1.3188e-07	80.000000	1.69717e-07	80.000000	1.68675e-07	80.000000	1.686e-07	80.000000	1.69656e-07	80.000000	6.15805e-11	
85.000000	1.25934e-07	85.000000	1.61983e-07	85.000000	1.60889e-07	85.000000	1.60818e-07	85.000000	1.61924e-07	85.000000	5.82149e-11	
90.000000	1.20605e-07	90.000000	1.55056e-07	90.000000	1.53927e-07	90.000000	1.53859e-07	90.000000	1.55001e-07	90.000000	5.52095e-11	
95.000000	1.15798e-07	95.000000	1.48816e-07	95.000000	1.47678e-07	95.000000	1.47598e-07	95.000000	1.48763e-07	95.000000	5.25086e-11	
100.000000	1.11439e-07	100.000000	1.43163e-07	100.000000	1.42011e-07	100.000000	1.41934e-07	100.000000	1.43113e-07	100.000000	5.00679e-11	
105.000000	1.07467e-07	105.000000	1.38019e-07	105.000000	1.36859e-07	105.000000	1.36785e-07	105.000000	1.37972e-07	105.000000	4.78511e-11	
110.000000	1.03831e-07	110.000000	1.33317e-07	110.000000	1.32154e-07	110.000000	1.32083e-07	110.000000	1.33271e-07	110.000000	4.58283e-11	
115.000000	1.00489e-07	115.000000	1.29002e-07	115.000000	1.27841e-07	115.000000	1.27773e-07	115.000000	1.28958e-07	115.000000	4.3975e-11	
120.000000	9.74057e-08	120.000000	1.25027e-07	120.000000	1.23873e-07	120.000000	1.23807e-07	120.000000	1.24985e-07	120.000000	4.22704e-11	
125.000000	9.45521e-08	125.000000	1.21354e-07	125.000000	1.20208e-07	125.000000	1.20144e-07	125.000000	1.21314e-07	125.000000	4.06972e-11	
130.000000	9.19025e-08	130.000000	1.17949e-07	130.000000	1.16815e-07	130.000000	1.16753e-07	130.000000	1.1791e-07	130.000000	3.92405e-11	
135.000000	8.94353e-08	135.000000	1.14784e-07	135.000000	1.13661e-07	135.000000	1.13602e-07	135.000000	1.14746e-07	135.000000	3.78879e-11	
140.000000	8.71318e-08	140.000000	1.11834e-07	140.000000	1.10731e-07	140.000000	1.10668e-07	140.000000	1.11797e-07	140.000000	3.66283e-11	
145.000000	8.49757e-08	145.000000	1.09077e-07	145.000000	1.07998e-07	145.000000	1.07929e-07	145.000000	1.09042e-07	145.000000	3.54524e-11	
150.000000	8.2953e-08	150.000000	1.06496e-07	150.000000	1.05432e-07	150.000000	1.05366e-07	150.000000	1.06462e-07	150.000000	3.4352e-11	
155.000000	8.0105e-08	155.000000	1.04074e-07	155.000000	1.03026e-07	155.000000	1.02962e-07	155.000000	1.04041e-07	155.000000	3.33201e-11	
160.000000	7.84358e-08	160.000000	1.01796e-07	160.000000	1.00767e-07	160.000000	1.00704e-07	160.000000	1.01764e-07	160.000000	3.23503e-11	
165.000000	7.68616e-08	165.000000	9.96503e-08	165.000000	9.8639e-08	165.000000	9.85777e-08	165.000000	9.96189e-08	165.000000	3.14371e-11	
170.000000	7.53746e-08	170.000000	9.76254e-08	170.000000	9.66325e-08	170.000000	9.65726e-08	170.000000	9.75948e-08	170.000000	3.05757e-11	
175.000000	7.39676e-08	175.000000	9.57113e-08	175.000000	9.47372e-08	175.000000	9.46786e-08	175.000000	9.56815e-08	175.000000	2.97618e-11	
180.000000	7.26341e-08	180.000000	9.38991e-08	180.000000	9.29439e-08	180.000000	9.28867e-08	180.000000	9.38702e-08	180.000000	2.89914e-11	
185.000000	7.13686e-08	185.000000	9.2181e-08	185.000000	9.12451e-08	185.000000	9.11889e-08	185.000000	9.21528e-08	185.000000	2.82612e-11	
190.000000	7.01659e-08	190.000000	9.05498e-08	190.000000	8.96332e-08	190.000000	8.9578e-08	190.000000	9.05223e-08	190.000000	2.7568e-11	
195.000000	6.90213e-08	195.000000	8.89991e-08	195.000000	8.8101e-08	195.000000	8.80475e-08	195.000000	8.89722e-08	195.000000	2.69091e-11	
200.000000	6.79308e-08	200.000000	8.7523e-08	200.000000	8.66437e-08	200.000000	8.65916e-08	200.000000	8.74967e-08	200.000000	2.6282e-11	
210.000000	6.58969e-08	210.000000	8.47742e-08	210.000000	8.39411e-08	210.000000	8.3883e-08	210.000000	8.47491e-08	210.000000	2.51141e-11	
220.000000	6.40381e-08	220.000000	8.2267e-08	220.000000	8.14732e-08	220.000000	8.14153e-08	220.000000	8.22429e-08	220.000000	2.40487e-11	
230.000000	6.23324e-08	230.000000	7.99709e-08	230.000000	7.92138e-08	230.000000	7.91581e-08	230.000000	7.99478e-08	230.000000	2.30727e-11	
240.000000	6.07616e-08	240.000000	7.78604e-08	240.000000	7.714e-08	240.000000	7.70859e-08	240.000000	7.78383e-08	240.000000	2.21752e-11	
250.000000	5.93102e-08	250.000000	7.59142e-08	250.000000	7.52296e-08	250.000000	7.51771e-08	250.000000	7.58929e-08	250.000000	2.1347e-11	
260.000000	5.7965e-08	260.000000	7.41139e-08	260.000000	7.34644e-08	260.000000	7.34133e-08	260.000000	7.40933e-08	260.000000	2.05803e-11	
270.000000	5.67148e-08	270.000000	7.24438e-08	270.000000	7.18289e-08	270.000000	7.17789e-08	270.000000	7.24239e-08	270.000000	1.98684e-11	
280.000000	5.55498e-08	280.000000	7.08904e-08	280.000000	7.03092e-08	280.000000	7.02605e-08	280.000000	7.08712e-08	280.000000	1.92056e-11	
290.000000	5.44617e-08	290.000000	6.94422e-08	290.000000	6.88931e-08	290.000000	6.88463e-08	290.000000	6.94236e-08	290.000000	1.85869e-11	
300.000000	5.34431e-08	300.000000	6.80889e-08	300.000000	6.75753e-08	300.000000	6.75262e-08	300.000000	6.80709e-08	300.000000	1.8008e-11	
310.000000	5.24875e-08	310.000000	6.68216e-08	310.000000	6.63436e-08	310.000000	6.62913e-08	310.000000	6.68042e-08	310.000000	1.74652e-11	
320.000000	5.15894e-08	320.000000	6.56326e-08	320.000000	6.5185e-08	320.000000	6.51338e-08	320.000000	6.56157e-08	320.000000	1.69551e-11	
330.000000	5.07438e-08	330.000000	6.4515e-08	330.000000	6.40967e-08	330.000000	6.40469e-08	330.000000	6.44985e-08	330.000000	1.64749e-11	
340.000000	4.99462e-08	340.000000	6.34627e-08	340.000000	6.30735e-08	340.000000	6.30244e-08	340.000000	6.34466e-08	340.000000	1.6022e-11	
350.000000	4.91928e-08	350.000000	6.24702e-08	350.000000	6.21093e-08	350.000000	6.20611e-08	350.000000	6.24546e-08	350.000000	1.5594e-11	
360.000000	4.84799e-08	360.000000	6.15327e-08	360.000000	6.11994e-08	360.000000	6.1152e-08	360.000000	6.15175e-08	360.000000	1.5189e-11	
370.000000	4.78046e-08	370.000000	6.0646e-08	370.000000	6.03395e-08	370.000000	6.02929e-08	370.000000	6.06312e-08	370.000000	1.48052e-11	
380.000000	4.71639e-08	380.000000	5.98061e-08	380.000000	5.95258e-08	380.000000	5.94799e-08	380.000000	5.97917e-08	380.000000	1.44409e-11	
390.000000	4.65554e-08	390.000000	5.90096e-08	390.000000	5.87548e-08	390.000000	5.87096e-08	390.000000	5.89955e-08	390.000000	1.40946e-11	
400.000000	4.59766e-08	400.000000	5.82533e-08	400.000000	5.80232e-08	400.000000	5.79787e-08	400.000000	5.82395e-08	400.000000	1.3765e-11	
410.000000	4.54257e-08	410.000000	5.75343e-08	410.000000	5.73285e-08	410.000000	5.72846e-08	410.000000	5.75208e-08	410.000000	1.3451e-11	
420.000000	4.49006e-08	420.000000	5.68501e-08	420.000000	5.66679e-08	420.000000	5.66245e-08	420.000000	5.68369e-08	420.000000	1.31514e-11	
430.000000	4.43996e-08	430.000000	5.61983e-08	430.000000	5.6039e-08	430.000000	5.59962e-08	430.000000	5.61854e-08	430.000000	1.28652e-11	
440.000000	4.39213e-08	440.000000	5.55767e-08	440.000000	5.54393e-08	440.000000	5.53975e-08	440.000000	5.55641e-08	440.000000	1.25916e-11	
450.000000	4.34641e-08	450.000000	5.49835e-08	450.000000	5.48679e-08	450.000000	5.48265e-08	450.000000	5.49712e-08	450.000000	1.23298e-11	
460.000000	4.30268e-08	460.000000	5.44168e-08	460.000000	5.4324e-08	460.000000	5.42815e-08	460.000000	5.44048e-08	460.000000	1.2079e-11	
470.000000	4.26081e-08	470.000000	5.3875e-08	470.000000	5.38052e-08	470.000000	5.37607e-08	470.000000	5.38632e-08	470.000000	1.18384e-11	
480.000000	4.22069e-08	480.000000	5.33566e-08	480.000000	5.33084e-08	480.000000	5.32627e-08	480.000000	5.3345e-08	480.000000	1.16076e-11	
490.000000	4.18222e-08	490.000000	5.28602e-08	490.000000	5.28315e-08	490.000000	5.27862e-08	490.000000	5.28488e-08	490.000000	1.13859e-11	
500.000000	4.14531e-08	500.000000	5.23844e-08	500.000000	5.23742e-08	500.000000	5.23298e-08	500.000000	5.23732e-08	500.000000	1.11727e-11	
520.000000	4.07583e-08	520.000000	5.14904e-08	520.000000	5.15162e-08	520.000000	5.14728e-08	520.000000	5.14797e-08	520.000000	1.07701e-11	
540.000000	4.01161e-08	540.000000	5.06662e-08	540.000000	5.07262e-08	540.000000	5.06835e-08	540.000000	5.06558e-08	540.000000	1.03964e-11	
560.000000	3.95212e-08	560.000000	4.99044e-08	560.000000	4.99966e-08	560.000000	4.99547e-08	560.000000	4.98943e-08	560.000000	1.00485e-11	
580.000000	3.89689e-08	580.000000	4.91988e-08	580.000000	4.93214e-08	580.000000	4.92801e-08	580.000000	4.91891e-08	580.000000	9.72379e-12	
600.000000	3.84553e-08	600.000000	4.8544e-08	600.000000	4.8695e-08	600.000000	4.86544e-08	600.000000	4.85345e-08	600.000000	9.42001e-12	
620.000000	3.79767e-08	620.000000	4.79351e-08	620.000000	4.81129e-08	620.000000	4.80729e-08	620.000000	4.79259e-08	620.000000	9.13519e-12	
640.000000	3.753e-08	640.000000	4.73679e-08	640.000000	4.7571e-08	640.000000	4.75314e-08	640.000000	4.73591e-08	640.000000	8.86757e-12	
660.000000	3.71125e-08	660.000000	4.68389e-08	660.000000	4.70652e-08	660.000000	4.70264e-08	660.000000	4.68303e-08	660.000000	8.61565e-12	
680.000000	3.67218e-08	680.000000	4.63446e-08	680.000000	4.65925e-08	680.000000	4.65545e-08	680.000000	4.63362e-08	680.000000	8.37806e-12	
700.000000	3.63556e-08	700.000000	4.58823e-08	700.000000	4.61513e-08	700.000000	4.6113e-08	700.000000	4.58741e-08	700.000000	8.1536e-12	
720.000000	3.60121e-08	720.000000	4.54492e-08	720.000000	4.57392e-08	720.000000	4.56993e-08	720.000000	4.54413e-08	720.000000	7.9412e-12	
740.000000	3.56895e-08	740.000000	4.50431e-08	740.000000	4.53524e-08	740.000000	4.53111e-08	740.000000	4.50354e-08	740.000000	7.7399e-12	
760.000000	3.53862e-08	760.000000	4.4662e-08	760.000000	4.49876e-08	760.000000	4.49464e-08	760.000000	4.46544e-08	760.000000	7.54886e-12	
780.000000	3.51008e-08	780.000000	4.43038e-08	780.000000	4.46439e-08	780.000000	4.46034e-08	780.000000	4.42965e-08	780.000000	7.36729e-12	
800.000000	3.48321e-08	800.000000	4.39671e-08	800.000000	4.43204e-08	800.000000	4.42805e-08	800.000000	4.39599e-08	800.000000	7.1945e-12	
820.000000	3.45789e-08	820.000000	4.36501e-08	820.000000	4.40156e-08	820.000000	4.39761e-08	820.000000	4.36431e-08	820.000000	7.02987e-12	
840.000000	3.43402e-08	840.000000	4.33517e-08	840.000000	4.37282e-08	840.000000	4.36889e-08	840.000000	4.33448e-08	840.000000	6.87282e-12	
860.000000	3.41149e-08	860.000000	4.30704e-08	860.000000	4.34567e-08	860.000000	4.34177e-08	860.000000	4.30637e-08	860.000000	6.72284e-12	
880.000000	3.39024e-08	880.000000	4.28052e-08	880.000000	4.32e-08	880.000000	4.31613e-08	880.000000	4.27986e-08	880.000000	6.57946e-12	
900.000000	3.37016e-08	900.000000	4.25549e-08	900.000000	4.29572e-08	900.000000	4.29189e-08	900.000000	4.25485e-08	900.000000	6.44224e-12	
920.000000	3.3512e-08	920.000000	4.23188e-08	920.000000	4.27273e-08	920.000000	4.26893e-08	920.000000	4.23124e-08	920.000000	6.31079e-12	
940.000000	3.33328e-08	940.000000	4.20958e-08	940.000000	4.25096e-08	940.000000	4.24718e-08	940.000000	4.20896e-08	940.000000	6.18476e-12	
960.000000	3.31634e-08	960.000000	4.18851e-08	960.000000	4.23032e-08	960.000000	4.22657e-08	960.000000	4.18791e-08	960.000000	6.06381e-12	
980.000000	3.30034e-08	980.000000	4.16861e-08	980.000000	4.21074e-08	980.000000	4.20701e-08	980.000000	4.16802e-08	980.000000	5.94763e-12	
1000.000000	3.2852e-08	1000.000000	4.14981e-08	1000.000000	4.19216e-08	1000.000000	4.18845e-08	1000.000000	4.14922e-08	1000.000000	5.83596e-12	
1020.000000	3.27089e-08	1020.000000	4.13203e-08	1020.000000	4.1745e-08	1020.000000	4.17082e-08	1020.000000	4.13146e-08	1020.000000	5.72852e-12	
1040.000000	3.25737e-08	1040.000000	4.11523e-08	1040.000000	4.15773e-08	1040.000000	4.15407e-08	1040.000000	4.11467e-08	1040.000000	5.62508e-12	
1060.000000	3.24458e-08	1060.000000	4.09935e-08	1060.000000	4.14178e-08	1060.000000	4.13815e-08	1060.000000	4.09879e-08	1060.000000	5.52541e-12	
1080.000000	3.23249e-08	1080.000000	4.08433e-08	1080.000000	4.12662e-08	1080.000000	4.123e-08	1080.000000	4.08379e-08	1080.000000	5.42932e-12	
