Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
13.000000	0.00313872	13.000000	0.00360118	13.000000	0.00363262	13.000000	0.00363266	13.000000	0.00359941	13.000000	1.76871e-06	
14.000000	0.00295393	14.000000	0.00339107	14.000000	0.00341068	14.000000	0.00341068	14.000000	0.00338942	14.000000	1.653e-06	
15.000000	0.00279158	15.000000	0.00320596	15.000000	0.00321619	15.000000	0.0032162	15.000000	0.0032044	15.000000	1.55203e-06	
16.000000	0.00264774	16.000000	0.00304156	16.000000	0.00304446	16.000000	0.00304443	16.000000	0.0030401	16.000000	1.46313e-06	
17.000000	0.00251937	17.000000	0.00289455	17.000000	0.00289177	17.000000	0.00289163	17.000000	0.00289317	17.000000	1.38422e-06	
18.000000	0.00240406	18.000000	0.00276226	18.000000	0.00275505	18.000000	0.00275486	18.000000	0.00276095	18.000000	1.3137e-06	
19.000000	0.00229987	19.000000	0.00264256	19.000000	0.00263193	19.000000	0.00263175	19.000000	0.00264131	19.000000	1.25027e-06	
20.000000	0.00220524	20.000000	0.00253371	20.000000	0.00252056	20.000000	0.00252038	20.000000	0.00253252	20.000000	1.1929e-06	
21.000000	0.00211888	21.000000	0.00243428	21.000000	0.00241938	21.000000	0.00241918	21.000000	0.00243314	21.000000	1.14076e-06	
22.000000	0.00203975	22.000000	0.00234308	22.000000	0.00232705	22.000000	0.00232685	22.000000	0.00234198	22.000000	1.09315e-06	
23.000000	0.00196695	23.000000	0.0022591	23.000000	0.00224252	23.000000	0.00224232	23.000000	0.00225805	23.000000	1.04951e-06	
24.000000	0.00189973	24.000000	0.00218152	24.000000	0.00216493	24.000000	0.00216466	24.000000	0.00218052	24.000000	1.00934e-06	
25.000000	0.00183747	25.000000	0.00210962	25.000000	0.0020935	25.000000	0.0020931	25.000000	0.00210865	25.000000	9.72241e-07	
27.000000	0.00172574	27.000000	0.00198051	27.000000	0.00196623	27.000000	0.00196572	27.000000	0.0019796	27.000000	9.05946e-07	
29.000000	0.00162829	29.000000	0.0018678	29.000000	0.00185643	29.000000	0.00185593	29.000000	0.00186695	29.000000	8.48414e-07	
31.000000	0.00154249	31.000000	0.00176852	31.000000	0.00175941	31.000000	0.00175891	31.000000	0.00176772	31.000000	7.97996e-07	
33.000000	0.00146633	33.000000	0.00168038	33.000000	0.00167201	33.000000	0.00167154	33.000000	0.00167963	33.000000	7.53436e-07	
35.000000	0.00139825	35.000000	0.00160157	35.000000	0.00159383	35.000000	0.00159341	35.000000	0.00160086	35.000000	7.13758e-07	
38.000000	0.00130863	38.000000	0.00149782	38.000000	0.00149109	38.000000	0.00149052	38.000000	0.00149716	38.000000	6.61753e-07	
41.000000	0.00123121	41.000000	0.00140822	41.000000	0.00140221	41.000000	0.00140162	41.000000	0.00140761	41.000000	6.17053e-07	
44.000000	0.00116363	44.000000	0.00133002	44.000000	0.00132454	44.000000	0.00132401	44.000000	0.00132945	44.000000	5.78203e-07	
47.000000	0.00110407	47.000000	0.00126116	47.000000	0.00125612	47.000000	0.00125562	47.000000	0.00126061	47.000000	5.44114e-07	
50.000000	0.00105118	50.000000	0.00120002	50.000000	0.00119535	50.000000	0.00119488	50.000000	0.00119951	50.000000	5.13952e-07	
55.000000	0.000974995	55.000000	0.00111205	55.000000	0.00110785	55.000000	0.00110741	55.000000	0.00111158	55.000000	4.70708e-07	
60.000000	0.000910668	60.000000	0.00103787	60.000000	0.00103404	60.000000	0.0010336	60.000000	0.00103743	60.000000	4.34393e-07	
65.000000	0.000855583	65.000000	0.000974437	65.000000	0.000970957	65.000000	0.000970444	65.000000	0.000974034	65.000000	4.03451e-07	
70.000000	0.000807845	70.000000	0.000919556	70.000000	0.000916226	70.000000	0.00091576	70.000000	0.00091918	70.000000	3.76758e-07	
75.000000	0.000766048	75.000000	0.000871586	75.000000	0.000868372	75.000000	0.000867932	75.000000	0.000871233	75.000000	3.53488e-07	
80.000000	0.000729126	80.000000	0.000829286	80.000000	0.000826147	80.000000	0.000825732	80.000000	0.000828953	80.000000	3.33014e-07	
85.000000	0.000696255	85.000000	0.000791696	85.000000	0.000788605	85.000000	0.000788212	85.000000	0.000791381	85.000000	3.14857e-07	
90.000000	0.000666789	90.000000	0.000758064	90.000000	0.000755004	90.000000	0.000754627	90.000000	0.000757765	90.000000	2.9864e-07	
95.000000	0.000640214	95.000000	0.000727789	95.000000	0.000724829	95.000000	0.000724382	95.000000	0.000727504	95.000000	2.84065e-07	
100.000000	0.000616115	100.000000	0.000700387	100.000000	0.000697426	100.000000	0.000696998	100.000000	0.000700116	100.000000	2.70891e-07	
105.000000	0.000594153	105.000000	0.000675466	105.000000	0.000672493	105.000000	0.000672084	105.000000	0.000675207	105.000000	2.58925e-07	
110.000000	0.00057405	110.000000	0.000652698	110.000000	0.000649712	110.000000	0.000649318	110.000000	0.00065245	110.000000	2.48004e-07	
115.000000	0.000555573	115.000000	0.000631816	115.000000	0.00062881	115.000000	0.000628431	115.000000	0.000631578	115.000000	2.37997e-07	
120.000000	0.000538529	120.000000	0.00061259	120.000000	0.000609564	120.000000	0.000609198	120.000000	0.000612362	120.000000	2.28793e-07	
125.000000	0.000522752	125.000000	0.000594832	125.000000	0.000591785	125.000000	0.00059143	125.000000	0.000594611	125.000000	2.20297e-07	
130.000000	0.000508103	130.000000	0.000578376	130.000000	0.000575307	130.000000	0.000574963	130.000000	0.000578164	130.000000	2.1243e-07	
135.000000	0.000494463	135.000000	0.000563085	135.000000	0.000559986	135.000000	0.00055966	135.000000	0.00056288	135.000000	2.05123e-07	
140.000000	0.000481727	140.000000	0.000548838	140.000000	0.00054575	140.000000	0.000545401	140.000000	0.000548639	140.000000	1.98319e-07	
145.000000	0.000469806	145.000000	0.00053553	145.000000	0.000532463	145.000000	0.000532082	145.000000	0.000535338	145.000000	1.91966e-07	
150.000000	0.000458624	150.000000	0.000523072	150.000000	0.000519982	150.000000	0.000519613	150.000000	0.000522886	150.000000	1.86021e-07	
155.000000	0.000442878	155.000000	0.000511384	155.000000	0.00050827	155.000000	0.000507915	155.000000	0.000511204	155.000000	1.80445e-07	
160.000000	0.000433649	160.000000	0.000500396	160.000000	0.000497266	160.000000	0.000496918	160.000000	0.000500221	160.000000	1.75204e-07	
165.000000	0.000424946	165.000000	0.000490048	165.000000	0.000486901	165.000000	0.000486561	165.000000	0.000489878	165.000000	1.7027e-07	
170.000000	0.000416725	170.000000	0.000480284	170.000000	0.000477123	170.000000	0.00047679	170.000000	0.000480119	170.000000	1.65614e-07	
175.000000	0.000408946	175.000000	0.000471057	175.000000	0.000467882	175.000000	0.000467557	175.000000	0.000470896	175.000000	1.61215e-07	
180.000000	0.000401574	180.000000	0.000462323	180.000000	0.000459136	180.000000	0.000458818	180.000000	0.000462166	180.000000	1.57051e-07	
185.000000	0.000394577	185.000000	0.000454043	185.000000	0.000450847	185.000000	0.000450536	185.000000	0.00045389	185.000000	1.53104e-07	
190.000000	0.000387927	190.000000	0.000446184	190.000000	0.000442981	190.000000	0.000442674	190.000000	0.000446034	190.000000	1.49356e-07	
195.000000	0.000381599	195.000000	0.000438713	195.000000	0.000435499	195.000000	0.000435202	195.000000	0.000438567	195.000000	1.45794e-07	
200.000000	0.00037557	200.000000	0.000431603	200.000000	0.000428382	200.000000	0.000428093	200.000000	0.00043146	200.000000	1.42403e-07	
210.000000	0.000364325	210.000000	0.000418365	210.000000	0.000415182	210.000000	0.000414859	210.000000	0.000418229	210.000000	1.36089e-07	
220.000000	0.000354048	220.000000	0.000406293	220.000000	0.000403117	220.000000	0.000402796	220.000000	0.000406162	220.000000	1.30327e-07	
230.000000	0.000344618	230.000000	0.000395239	230.000000	0.000392064	230.000000	0.000391755	230.000000	0.000395114	230.000000	1.25049e-07	
240.000000	0.000335934	240.000000	0.000385081	240.000000	0.000381915	240.000000	0.000381614	240.000000	0.000384961	240.000000	1.20195e-07	
250.000000	0.000327909	250.000000	0.000375715	250.000000	0.00037256	250.000000	0.000372268	250.000000	0.000375599	250.000000	1.15715e-07	
260.000000	0.000320472	260.000000	0.000367052	260.000000	0.000363912	260.000000	0.000363628	260.000000	0.00036694	260.000000	1.11567e-07	
270.000000	0.00031356	270.000000	0.000359016	270.000000	0.000355895	270.000000	0.000355618	270.000000	0.000358908	270.000000	1.07715e-07	
280.000000	0.000307119	280.000000	0.000351542	280.000000	0.000348443	280.000000	0.000348173	280.000000	0.000351438	280.000000	1.04129e-07	
290.000000	0.000301103	290.000000	0.000344575	290.000000	0.000341496	290.000000	0.000341236	290.000000	0.000344474	290.000000	1.00781e-07	
300.000000	0.000295472	300.000000	0.000338064	300.000000	0.00033503	300.000000	0.000334758	300.000000	0.000337966	300.000000	9.76489e-08	
310.000000	0.000290189	310.000000	0.000331968	310.000000	0.000328986	310.000000	0.000328695	310.000000	0.000331873	310.000000	9.47113e-08	
320.000000	0.000285223	320.000000	0.000326248	320.000000	0.000323295	320.000000	0.00032301	320.000000	0.000326156	320.000000	9.19508e-08	
330.000000	0.000280548	330.000000	0.000320871	330.000000	0.000317946	330.000000	0.00031767	330.000000	0.000320782	330.000000	8.93516e-08	
340.000000	0.000276139	340.000000	0.000315808	340.000000	0.000312917	340.000000	0.000312644	340.000000	0.000315722	340.000000	8.68999e-08	
350.000000	0.000271973	350.000000	0.000311034	350.000000	0.000308175	350.000000	0.000307908	350.000000	0.000310949	350.000000	8.45833e-08	
360.000000	0.000268032	360.000000	0.000306523	360.000000	0.0003037	360.000000	0.000303437	360.000000	0.000306441	360.000000	8.23909e-08	
370.000000	0.000264298	370.000000	0.000302257	370.000000	0.000299441	370.000000	0.000299182	370.000000	0.000302177	370.000000	8.03127e-08	
380.000000	0.000260756	380.000000	0.000298215	380.000000	0.000295409	380.000000	0.000295154	380.000000	0.000298137	380.000000	7.83401e-08	
390.000000	0.000257391	390.000000	0.000294382	390.000000	0.000291587	390.000000	0.000291336	390.000000	0.000294306	390.000000	7.64651e-08	
400.000000	0.000254192	400.000000	0.000290742	400.000000	0.00028796	400.000000	0.000287713	400.000000	0.000290668	400.000000	7.46806e-08	
410.000000	0.000251146	410.000000	0.000287282	410.000000	0.000284513	410.000000	0.00028427	410.000000	0.000287209	410.000000	7.298e-08	
420.000000	0.000248243	420.000000	0.000283988	420.000000	0.000281235	420.000000	0.000280994	420.000000	0.000283917	420.000000	7.13576e-08	
430.000000	0.000245473	430.000000	0.000280851	430.000000	0.000278113	430.000000	0.000277875	430.000000	0.000280781	430.000000	6.98079e-08	
440.000000	0.000242828	440.000000	0.000277858	440.000000	0.000275134	440.000000	0.000274902	440.000000	0.00027779	440.000000	6.83263e-08	
450.000000	0.000240301	450.000000	0.000275002	450.000000	0.000272295	450.000000	0.000272066	450.000000	0.000274935	450.000000	6.69082e-08	
460.000000	0.000237883	460.000000	0.000272272	460.000000	0.000269594	460.000000	0.000269357	460.000000	0.000272207	460.000000	6.55496e-08	
470.000000	0.000235568	470.000000	0.000269663	470.000000	0.000267016	470.000000	0.000266769	470.000000	0.000269599	470.000000	6.42468e-08	
480.000000	0.00023335	480.000000	0.000267165	480.000000	0.000264546	480.000000	0.000264292	480.000000	0.000267102	480.000000	6.29964e-08	
490.000000	0.000231223	490.000000	0.000264773	490.000000	0.000262173	490.000000	0.000261921	490.000000	0.000264711	490.000000	6.17952e-08	
500.000000	0.000229183	500.000000	0.000262481	500.000000	0.000259897	500.000000	0.00025965	500.000000	0.00026242	500.000000	6.06404e-08	
520.000000	0.000225341	520.000000	0.000258171	520.000000	0.000255624	520.000000	0.000255383	520.000000	0.000258113	520.000000	5.84595e-08	
540.000000	0.00022179	540.000000	0.000254196	540.000000	0.000251687	540.000000	0.00025145	540.000000	0.00025414	540.000000	5.64347e-08	
560.000000	0.000218501	560.000000	0.000250521	560.000000	0.000248049	560.000000	0.000247816	560.000000	0.000250467	560.000000	5.45495e-08	
580.000000	0.000215448	580.000000	0.000247116	580.000000	0.000244679	580.000000	0.00024445	580.000000	0.000247063	580.000000	5.279e-08	
600.000000	0.000212608	600.000000	0.000243953	600.000000	0.000241551	600.000000	0.000241326	600.000000	0.000243902	600.000000	5.11437e-08	
620.000000	0.000209962	620.000000	0.000241012	620.000000	0.000238642	620.000000	0.00023842	620.000000	0.000240962	620.000000	4.96001e-08	
640.000000	0.000207493	640.000000	0.00023827	640.000000	0.000235932	640.000000	0.000235712	640.000000	0.000238222	640.000000	4.81497e-08	
660.000000	0.000205185	660.000000	0.000235711	660.000000	0.000233401	660.000000	0.000233185	660.000000	0.000235664	660.000000	4.67842e-08	
680.000000	0.000203024	680.000000	0.000233319	680.000000	0.000231033	680.000000	0.000230822	680.000000	0.000233273	680.000000	4.54963e-08	
700.000000	0.000201	700.000000	0.000231079	700.000000	0.000228821	700.000000	0.000228609	700.000000	0.000231035	700.000000	4.42796e-08	
720.000000	0.000199101	720.000000	0.00022898	720.000000	0.000226756	720.000000	0.000226534	720.000000	0.000228937	720.000000	4.31281e-08	
740.000000	0.000197317	740.000000	0.000227011	740.000000	0.000224815	740.000000	0.000224585	740.000000	0.000226969	740.000000	4.20368e-08	
760.000000	0.00019564	760.000000	0.000225161	760.000000	0.000222982	760.000000	0.000222753	760.000000	0.00022512	760.000000	4.10011e-08	
780.000000	0.000194063	780.000000	0.000223421	780.000000	0.000221253	780.000000	0.000221029	780.000000	0.000223381	780.000000	4.00166e-08	
800.000000	0.000192577	800.000000	0.000221783	800.000000	0.000219625	800.000000	0.000219403	800.000000	0.000221744	800.000000	3.90797e-08	
820.000000	0.000191177	820.000000	0.000220241	820.000000	0.00021809	820.000000	0.00021787	820.000000	0.000220203	820.000000	3.8187e-08	
840.000000	0.000189857	840.000000	0.000218787	840.000000	0.00021664	840.000000	0.000216422	840.000000	0.00021875	840.000000	3.73354e-08	
860.000000	0.000188612	860.000000	0.000217416	860.000000	0.00021527	860.000000	0.000215053	860.000000	0.000217379	860.000000	3.65221e-08	
880.000000	0.000187437	880.000000	0.000216121	880.000000	0.000213973	880.000000	0.000213759	880.000000	0.000216085	880.000000	3.57445e-08	
900.000000	0.000186327	900.000000	0.000214898	900.000000	0.000212745	900.000000	0.000212532	900.000000	0.000214863	900.000000	3.50003e-08	
920.000000	0.000185278	920.000000	0.000213743	920.000000	0.000211582	920.000000	0.000211371	920.000000	0.000213708	920.000000	3.42873e-08	
940.000000	0.000184288	940.000000	0.00021265	940.000000	0.000210478	940.000000	0.000210269	940.000000	0.000212617	940.000000	3.36038e-08	
960.000000	0.000183351	960.000000	0.000211617	960.000000	0.000209431	960.000000	0.000209223	960.000000	0.000211584	960.000000	3.29477e-08	
980.000000	0.000182466	980.000000	0.00021064	980.000000	0.000208437	980.000000	0.00020823	980.000000	0.000210607	980.000000	3.23175e-08	
1000.000000	0.000181629	1000.000000	0.000209715	1000.000000	0.000207492	1000.000000	0.000207286	1000.000000	0.000209683	1000.000000	3.17118e-08	
1020.000000	0.000180838	1020.000000	0.000208839	1020.000000	0.000206593	1020.000000	0.000206389	1020.000000	0.000208808	1020.000000	3.11289e-08	
1040.000000	0.000180091	1040.000000	0.00020801	1040.000000	0.000205738	1040.000000	0.000205535	1040.000000	0.00020798	1040.000000	3.05678e-08	
1060.000000	0.000179384	1060.000000	0.000207225	1060.000000	0.000204925	1060.000000	0.000204723	1060.000000	0.000207195	1060.000000	3.00271e-08	
1080.000000	0.000178715	1080.000000	0.000206482	1080.000000	0.000204149	1080.000000	0.000203949	1080.000000	0.000206452	1080.000000	2.95058e-08	
1100.000000	0.000178084	1100.000000	0.000205778	1100.000000	0.000203411	1100.000000	0.000203211	1100.000000	0.000205749	1100.000000	2.90028e-08	
1120.000000	0.000177487	1120.000000	0.000205112	1120.000000	0.000202707	1120.000000	0.000202508	1120.000000	0.000205083	1120.000000	2.85172e-08	
1140.000000	0.000176924	1140.000000	0.00020448	1140.000000	0.000202036	1140.000000	0.000201837	1140.000000	0.000204452	1140.000000	2.80481e-08	
1160.000000	0.000176392	1160.000000	0.000203883	1160.000000	0.000201395	1160.000000	0.000201198	1160.000000	0.000203855	1160.000000	2.75946e-08	
1180.000000	0.000175891	1180.000000	0.000203317	1180.000000	0.000200783	1180.000000	0.000200587	1180.000000	0.00020329	1180.000000	2.7156e-08	
1200.000000	0.000175418	1200.000000	0.000202782	1200.000000	0.000200199	1200.000000	0.000200004	1200.000000	0.000202755	1200.000000	2.67315e-08	
1220.000000	0.000174972	1220.000000	0.000202276	1220.000000	0.000199641	1220.000000	0.000199447	1220.000000	0.00020225	1220.000000	2.63205e-08	
1240.000000	0.000174553	1240.000000	0.000201797	1240.000000	0.000199107	1240.000000	0.000198915	1240.000000	0.000201771	1240.000000	2.59223e-08	
1260.000000	0.000174158	1260.000000	0.000201345	1260.000000	0.000198597	1260.000000	0.000198406	1260.000000	0.000201319	1260.000000	2.55363e-08	
1280.000000	0.000173788	1280.000000	0.000200917	1280.000000	0.00019811	1280.000000	0.00019792	1280.000000	0.000200892	1280.000000	2.5162e-08	
1300.000000	0.00017344	1300.000000	0.000200514	1300.000000	0.000197645	1300.000000	0.000197455	1300.000000	0.000200489	1300.000000	2.47988e-08	
1320.000000	0.000173114	1320.000000	0.000200133	1320.000000	0.000197201	1320.000000	0.000197011	1320.000000	0.000200109	1320.000000	2.44463e-08	
1340.000000	0.00017281	1340.000000	0.000199774	1340.000000	0.000196778	1340.000000	0.000196585	1340.000000	0.00019975	1340.000000	2.4104e-08	
1360.000000	0.000172525	1360.000000	0.000199436	1360.000000	0.000196374	1360.000000	0.000196178	1360.000000	0.000199412	1360.000000	2.37714e-08	
1380.000000	0.00017226	1380.000000	0.000199118	1380.000000	0.000195987	1380.000000	0.000195788	1380.000000	0.000199095	1380.000000	2.34481e-08	
1400.000000	0.000172013	1400.000000	0.000198819	1400.000000	0.000195616	1400.000000	0.000195416	1400.000000	0.000198796	1400.000000	2.31338e-08	
1420.000000	0.000171784	1420.000000	0.000198539	1420.000000	0.000195262	1420.000000	0.000195059	1420.000000	0.000198516	1420.000000	2.2828e-08	
1440.000000	0.000171572	1440.000000	0.000198276	1440.000000	0.000194922	1440.000000	0.000194717	1440.000000	0.000198253	1440.000000	2.25304e-08	
1460.000000	0.000171376	1460.000000	0.00019803	1460.000000	0.000194595	1460.000000	0.00019439	1460.000000	0.000198007	1460.000000	2.22408e-08	
1480.000000	0.000171197	1480.000000	0.0001978	1480.000000	0.000194282	1480.000000	0.000194076	1480.000000	0.000197778	1480.000000	2.19587e-08	
1500.000000	0.000171033	1500.000000	0.000197586	1500.000000	0.000193981	1500.000000	0.000193776	1500.000000	0.000197564	1500.000000	2.16838e-08	
1520.000000	0.000170883	1520.000000	0.000197386	1520.000000	0.000193693	1520.000000	0.000193489	1520.000000	0.000197365	1520.000000	2.1416e-08	
1540.000000	0.000170748	1540.000000	0.000197201	1540.000000	0.000193417	1540.000000	0.000193213	1540.000000	0.00019718	1540.000000	2.11549e-08	
1560.000000	0.000170626	1560.000000	0.00019703	1560.000000	0.000193152	1560.000000	0.000192949	1560.000000	0.000197009	1560.000000	2.09003e-08	
