Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1580.000000	0.000170518	1580.000000	0.000196872	1580.000000	0.000192898	1580.000000	0.000192697	1580.000000	0.000196852	1580.000000	2.0275e-08	
1600.000000	0.000170422	1600.000000	0.000196727	1600.000000	0.000192655	1600.000000	0.000192455	1600.000000	0.000196707	1600.000000	2.00374e-08	
1620.000000	0.000170338	1620.000000	0.000196594	1620.000000	0.000192423	1620.000000	0.000192223	1620.000000	0.000196575	1620.000000	1.98054e-08	
1640.000000	0.000170267	1640.000000	0.000196474	1640.000000	0.0001922	1640.000000	0.000192001	1640.000000	0.000196454	1640.000000	1.95789e-08	
1660.000000	0.000170207	1660.000000	0.000196365	1660.000000	0.000191987	1660.000000	0.000191789	1660.000000	0.000196345	1660.000000	1.93577e-08	
1680.000000	0.000170158	1680.000000	0.000196266	1680.000000	0.000191784	1680.000000	0.000191585	1680.000000	0.000196247	1680.000000	1.91415e-08	
1700.000000	0.00017012	1700.000000	0.000196179	1700.000000	0.000191588	1700.000000	0.00019139	1700.000000	0.00019616	1700.000000	1.89303e-08	
1750.000000	0.00017007	1750.000000	0.000196005	1750.000000	0.000191136	1750.000000	0.000190939	1750.000000	0.000195986	1750.000000	1.84227e-08	
1800.000000	0.00017008	1800.000000	0.00019589	1800.000000	0.000190732	1800.000000	0.000190535	1800.000000	0.000195872	1800.000000	1.79424e-08	
1850.000000	0.000170146	1850.000000	0.000195829	1850.000000	0.00019037	1850.000000	0.000190174	1850.000000	0.000195812	1850.000000	1.74872e-08	
1900.000000	0.000170264	1900.000000	0.000195819	1900.000000	0.000190047	1900.000000	0.000189852	1900.000000	0.000195802	1900.000000	1.70552e-08	
1950.000000	0.000170431	1950.000000	0.000195855	1950.000000	0.000189759	1950.000000	0.000189565	1950.000000	0.000195839	1950.000000	1.66446e-08	
2000.000000	0.000170642	2000.000000	0.000195934	2000.000000	0.000189504	2000.000000	0.000189311	2000.000000	0.000195918	2000.000000	1.62539e-08	
2100.000000	0.000171189	2100.000000	0.000196208	2100.000000	0.00018908	2100.000000	0.000188889	2100.000000	0.000196193	2100.000000	1.55265e-08	
2200.000000	0.000171883	2200.000000	0.00019662	2200.000000	0.000188756	2200.000000	0.000188565	2200.000000	0.000196606	2200.000000	1.48632e-08	
2300.000000	0.000172709	2300.000000	0.000197152	2300.000000	0.000188515	2300.000000	0.000188326	2300.000000	0.000197138	2300.000000	1.42558e-08	
2400.000000	0.000173651	2400.000000	0.000197788	2400.000000	0.000188346	2400.000000	0.000188158	2400.000000	0.000197775	2400.000000	1.36974e-08	
2500.000000	0.000174699	2500.000000	0.000198517	2500.000000	0.000188237	2500.000000	0.00018805	2500.000000	0.000198504	2500.000000	1.31823e-08	
2600.000000	0.00017584	2600.000000	0.000199327	2600.000000	0.00018818	2600.000000	0.000187994	2600.000000	0.000199314	2600.000000	1.27056e-08	
2700.000000	0.000177067	2700.000000	0.000200209	2700.000000	0.000188167	2700.000000	0.000187981	2700.000000	0.000200197	2700.000000	1.22631e-08	
2800.000000	0.000178372	2800.000000	0.000201155	2800.000000	0.000188192	2800.000000	0.000188007	2800.000000	0.000201143	2800.000000	1.18512e-08	
2900.000000	0.000179749	2900.000000	0.000202159	2900.000000	0.00018825	2900.000000	0.000188065	2900.000000	0.000202148	2900.000000	1.14668e-08	
3000.000000	0.00018119	3000.000000	0.000203215	3000.000000	0.000188335	3000.000000	0.000188151	3000.000000	0.000203204	3000.000000	1.11073e-08	
