0	0	2	31		3	46
0	0	2	32		2	47
0	0	2	33		3	47
0	0	2	34		2	48
0	0	2	35		3	48
0	0	2	36		2	49
0	0	2	37		3	49
0	0	2	38		2	50
0	0	2	39		3	50
0	0	2	40		2	51
0	0	2	41		3	51
0	0	2	42		2	52
0	0	2	43		3	52
0	0	2	44		2	53
0	0	2	45		-1	-1
0	0	2	46		3	53
0	0	2	47		2	54
0	0	2	48		3	54
0	0	2	49		2	55
0	0	2	50		3	55
0	0	2	51		2	56
0	0	2	52		3	56
0	0	2	53		2	57
0	0	2	54		3	57
0	0	2	55		2	58
0	0	2	56		-1	-1
0	0	2	57		3	58
0	0	2	58		2	59
0	0	2	59		3	59
0	0	2	60		2	60
0	0	2	61		3	60
0	0	2	62		2	61
0	0	2	63		3	61
0	0	2	64		2	62
0	0	2	65		3	62
0	0	2	66		2	63
0	0	2	67		3	63
0	0	3	0		2	0
0	0	3	1		3	0
0	0	3	2		2	1
0	0	3	3		3	1
0	0	3	4		2	2
0	0	3	5		3	2
0	0	3	6		2	3
0	0	3	7		3	3
0	0	3	8		2	4
0	0	3	9		3	4
0	0	3	10		2	5
0	0	3	11		-1	-1
0	0	3	12		3	5
0	0	3	13		2	6
0	0	3	14		3	6
0	0	3	15		2	7
0	0	3	16		3	7
0	0	3	17		2	8
0	0	3	18		3	8
0	0	3	19		2	9
0	0	3	20		3	9
0	0	3	21		2	10
0	0	3	22		-1	-1
0	0	3	23		3	10
0	0	3	24		2	11
0	0	3	25		3	11
0	0	3	26		2	12
0	0	3	27		3	12
0	0	3	28		2	13
0	0	3	29		3	13
0	0	3	30		2	14
0	0	3	31		3	14
0	0	3	32		2	15
0	0	3	33		3	15
0	0	3	34		2	16
0	0	3	35		3	16
0	0	3	36		2	17
0	0	3	37		3	17
0	0	3	38		2	18
0	0	3	39		3	18
0	0	3	40		2	19
0	0	3	41		3	19
0	0	3	42		2	20
0	0	3	43		3	20
0	0	3	44		2	21
0	0	3	45		-1	-1
0	0	3	46		3	21
0	0	3	47		2	22
0	0	3	48		3	22
0	0	3	49		2	23
0	0	3	50		3	23
0	0	3	51		2	24
0	0	3	52		3	24
0	0	3	53		2	25
0	0	3	54		3	25
0	0	3	55		2	26
0	0	3	56		-1	-1
0	0	3	57		3	26
0	0	3	58		2	27
0	0	3	59		3	27
0	0	3	60		2	28
0	0	3	61		3	28
0	0	3	62		2	29
0	0	3	63		3	29
0	0	3	64		2	30
0	0	3	65		3	30
0	0	3	66		2	31
0	0	3	67		3	31
0	1	0	0		3	95
0	1	0	1		2	95
0	1	0	2		3	94
0	1	0	3		2	94
0	1	0	4		3	93
0	1	0	5		2	93
0	1	0	6		3	92
0	1	0	7		2	92
0	1	0	8		3	91
0	1	0	9		2	91
0	1	0	10		3	90
0	1	0	11		-1	-1
0	1	0	12		2	90
0	1	0	13		3	89
0	1	0	14		2	89
0	1	0	15		3	88
0	1	0	16		2	88
0	1	0	17		3	87
0	1	0	18		2	87
0	1	0	19		3	86
0	1	0	20		2	86
0	1	0	21		3	85
0	1	0	22		-1	-1
0	1	0	23		2	85
0	1	0	24		3	84
0	1	0	25		2	84
0	1	0	26		3	83
0	1	0	27		2	83
0	1	0	28		3	82
0	1	0	29		2	82
0	1	0	30		3	81
0	1	0	31		2	81
0	1	0	32		3	80
0	1	0	33		2	80
0	1	0	34		3	79
0	1	0	35		2	79
0	1	0	36		3	78
0	1	0	37		2	78
0	1	0	38		3	77
0	1	0	39		2	77
0	1	0	40		3	76
0	1	0	41		2	76
0	1	0	42		3	75
0	1	0	43		2	75
0	1	0	44		3	74
0	1	0	45		-1	-1
0	1	0	46		2	74
0	1	0	47		3	73
0	1	0	48		2	73
0	1	0	49		3	72
0	1	0	50		2	72
0	1	0	51		3	71
0	1	0	52		2	71
0	1	0	53		3	70
0	1	0	54		2	70
0	1	0	55		3	69
0	1	0	56		-1	-1
0	1	0	57		2	69
0	1	0	58		3	68
0	1	0	59		2	68
0	1	0	60		3	67
0	1	0	61		2	67
0	1	0	62		3	66
0	1	0	63		2	66
0	1	0	64		3	65
0	1	0	65		2	65
0	1	0	66		3	64
0	1	0	67		2	64
0	1	1	0		3	127
0	1	1	1		2	127
0	1	1	2		3	126
0	1	1	3		2	126
0	1	1	4		3	125
0	1	1	5		2	125
0	1	1	6		3	124
0	1	1	7		2	124
0	1	1	8		3	123
0	1	1	9		2	123
0	1	1	10		3	122
0	1	1	11		-1	-1
0	1	1	12		2	122
0	1	1	13		3	121
0	1	1	14		2	121
0	1	1	15		3	120
0	1	1	16		2	120
0	1	1	17		3	119
0	1	1	18		2	119
0	1	1	19		3	118
0	1	1	20		2	118
0	1	1	21		3	117
0	1	1	22		-1	-1
0	1	1	23		2	117
0	1	1	24		3	116
0	1	1	25		2	116
0	1	1	26		3	115
0	1	1	27		2	115
0	1	1	28		3	114
0	1	1	29		2	114
0	1	1	30		3	113
0	1	1	31		2	113
0	1	1	32		3	112
0	1	1	33		2	112
0	1	1	34		3	111
0	1	1	35		2	111
0	1	1	36		3	110
0	1	1	37		2	110
0	1	1	38		3	109
0	1	1	39		2	109
0	1	1	40		3	108
0	1	1	41		2	108
0	1	1	42		3	107
0	1	1	43		2	107
0	1	1	44		3	106
0	1	1	45		-1	-1
0	1	1	46		2	106
0	1	1	47		3	105
0	1	1	48		2	105
0	1	1	49		3	104
0	1	1	50		2	104
0	1	1	51		3	103
0	1	1	52		2	103
0	1	1	53		3	102
0	1	1	54		2	102
0	1	1	55		3	101
0	1	1	56		-1	-1
0	1	1	57		2	101
0	1	1	58		3	100
0	1	1	59		2	100
0	1	1	60		3	99
0	1	1	61		2	99
0	1	1	62		3	98
0	1	1	63		2	98
0	1	1	64		3	97
0	1	1	65		2	97
0	1	1	66		3	96
0	1	1	67		2	96
0	1	2	0		1	95
0	1	2	1		0	95
0	1	2	2		1	94
0	1	2	3		0	94
0	1	2	4		1	93
0	1	2	5		0	93
0	1	2	6		1	92
0	1	2	7		0	92
0	1	2	8		1	91
0	1	2	9		0	91
0	1	2	10		1	90
0	1	2	11		-1	-1
0	1	2	12		0	90
0	1	2	13		1	89
0	1	2	14		0	89
0	1	2	15		1	88
0	1	2	16		0	88
0	1	2	17		1	87
0	1	2	18		0	87
0	1	2	19		1	86
0	1	2	20		0	86
0	1	2	21		1	85
0	1	2	22		-1	-1
0	1	2	23		0	85
0	1	2	24		1	84
0	1	2	25		0	84
0	1	2	26		1	83
0	1	2	27		0	83
0	1	2	28		1	82
0	1	2	29		0	82
0	1	2	30		1	81
0	1	2	31		0	81
0	1	2	32		1	80
0	1	2	33		0	80
0	1	2	34		1	79
0	1	2	35		0	79
0	1	2	36		1	78
0	1	2	37		0	78
0	1	2	38		1	77
0	1	2	39		0	77
0	1	2	40		1	76
0	1	2	41		0	76
0	1	2	42		1	75
0	1	2	43		0	75
0	1	2	44		1	74
0	1	2	45		-1	-1
0	1	2	46		0	74
0	1	2	47		1	73
0	1	2	48		0	73
0	1	2	49		1	72
0	1	2	50		0	72
0	1	2	51		1	71
0	1	2	52		0	71
0	1	2	53		1	70
0	1	2	54		0	70
0	1	2	55		1	69
0	1	2	56		-1	-1
0	1	2	57		0	69
0	1	2	58		1	68
0	1	2	59		0	68
0	1	2	60		1	67
0	1	2	61		0	67
0	1	2	62		1	66
0	1	2	63		0	66
0	1	2	64		1	65
0	1	2	65		0	65
0	1	2	66		1	64
0	1	2	67		0	64
0	1	3	0		1	127
0	1	3	1		0	127
0	1	3	2		1	126
0	1	3	3		0	126
0	1	3	4		1	125
0	1	3	5		0	125
0	1	3	6		1	124
0	1	3	7		0	124
0	1	3	8		1	123
0	1	3	9		0	123
0	1	3	10		1	122
0	1	3	11		-1	-1
0	1	3	12		0	122
0	1	3	13		1	121
0	1	3	14		0	121
0	1	3	15		1	120
0	1	3	16		0	120
0	1	3	17		1	119
0	1	3	18		0	119
0	1	3	19		1	118
0	1	3	20		0	118
0	1	3	21		1	117
0	1	3	22		-1	-1
0	1	3	23		0	117
0	1	3	24		1	116
0	1	3	25		0	116
0	1	3	26		1	115
0	1	3	27		0	115
0	1	3	28		1	114
0	1	3	29		0	114
0	1	3	30		1	113
0	1	3	31		0	113
0	1	3	32		1	112
0	1	3	33		0	112
0	1	3	34		1	111
0	1	3	35		0	111
0	1	3	36		1	110
0	1	3	37		0	110
0	1	3	38		1	109
0	1	3	39		0	109
0	1	3	40		1	108
0	1	3	41		0	108
0	1	3	42		1	107
0	1	3	43		0	107
0	1	3	44		1	106
0	1	3	45		-1	-1
0	1	3	46		0	106
0	1	3	47		1	105
0	1	3	48		0	105
0	1	3	49		1	104
0	1	3	50		0	104
0	1	3	51		1	103
0	1	3	52		0	103
0	1	3	53		1	102
0	1	3	54		0	102
0	1	3	55		1	101
0	1	3	56		-1	-1
0	1	3	57		0	101
0	1	3	58		1	100
0	1	3	59		0	100
0	1	3	60		1	99
0	1	3	61		0	99
0	1	3	62		1	98
0	1	3	63		0	98
0	1	3	64		1	97
0	1	3	65		0	97
0	1	3	66		1	96
0	1	3	67		0	96
0	2	0	0		4	32
0	2	0	1		5	32
0	2	0	2		4	33
0	2	0	3		5	33
0	2	0	4		4	34
0	2	0	5		5	34
0	2	0	6		4	35
0	2	0	7		5	35
0	2	0	8		4	36
0	2	0	9		5	36
0	2	0	10		4	37
0	2	0	11		-1	-1
0	2	0	12		5	37
0	2	0	13		4	38
0	2	0	14		5	38
0	2	0	15		4	39
0	2	0	16		5	39
0	2	0	17		4	40
0	2	0	18		5	40
0	2	0	19		4	41
0	2	0	20		5	41
0	2	0	21		4	42
0	2	0	22		-1	-1
0	2	0	23		5	42
0	2	0	24		4	43
0	2	0	25		5	43
0	2	0	26		4	44
0	2	0	27		5	44
0	2	0	28		4	45
0	2	0	29		5	45
0	2	0	30		4	46
0	2	0	31		5	46
0	2	0	32		4	47
0	2	0	33		5	47
0	2	0	34		4	48
0	2	0	35		5	48
0	2	0	36		4	49
0	2	0	37		5	49
0	2	0	38		4	50
0	2	0	39		5	50
0	2	0	40		4	51
0	2	0	41		5	51
0	2	0	42		4	52
0	2	0	43		5	52
0	2	0	44		4	53
0	2	0	45		-1	-1
0	2	0	46		5	53
0	2	0	47		4	54
0	2	0	48		5	54
0	2	0	49		4	55
0	2	0	50		5	55
0	2	0	51		4	56
0	2	0	52		5	56
0	2	0	53		4	57
0	2	0	54		5	57
0	2	0	55		4	58
0	2	0	56		-1	-1
0	2	0	57		5	58
0	2	0	58		4	59
0	2	0	59		5	59
0	2	0	60		4	60
0	2	0	61		5	60
0	2	0	62		4	61
0	2	0	63		5	61
0	2	0	64		4	62
0	2	0	65		5	62
0	2	0	66		4	63
0	2	0	67		5	63
0	2	1	0		4	0
0	2	1	1		5	0
0	2	1	2		4	1
0	2	1	3		5	1
0	2	1	4		4	2
0	2	1	5		5	2
0	2	1	6		4	3
0	2	1	7		5	3
0	2	1	8		4	4
0	2	1	9		5	4
0	2	1	10		4	5
0	2	1	11		-1	-1
0	2	1	12		5	5
0	2	1	13		4	6
0	2	1	14		5	6
0	2	1	15		4	7
0	2	1	16		5	7
0	2	1	17		4	8
0	2	1	18		5	8
0	2	1	19		4	9
0	2	1	20		5	9
0	2	1	21		4	10
0	2	1	22		-1	-1
0	2	1	23		5	10
0	2	1	24		4	11
0	2	1	25		5	11
0	2	1	26		4	12
0	2	1	27		5	12
0	2	1	28		4	13
0	2	1	29		5	13
0	2	1	30		4	14
0	2	1	31		5	14
0	2	1	32		4	15
0	2	1	33		5	15
0	2	1	34		4	16
0	2	1	35		5	16
0	2	1	36		4	17
0	2	1	37		5	17
0	2	1	38		4	18
0	2	1	39		5	18
0	2	1	40		4	19
0	2	1	41		5	19
0	2	1	42		4	20
0	2	1	43		5	20
0	2	1	44		4	21
0	2	1	45		-1	-1
0	2	1	46		5	21
0	2	1	47		4	22
0	2	1	48		5	22
0	2	1	49		4	23
0	2	1	50		5	23
0	2	1	51		4	24
0	2	1	52		5	24
0	2	1	53		4	25
0	2	1	54		5	25
0	2	1	55		4	26
0	2	1	56		-1	-1
0	2	1	57		5	26
0	2	1	58		4	27
0	2	1	59		5	27
0	2	1	60		4	28
0	2	1	61		5	28
0	2	1	62		4	29
0	2	1	63		5	29
0	2	1	64		4	30
0	2	1	65		5	30
0	2	1	66		4	31
0	2	1	67		5	31
0	2	2	0		6	32
0	2	2	1		7	32
0	2	2	2		6	33
0	2	2	3		7	33
0	2	2	4		6	34
0	2	2	5		7	34
0	2	2	6		6	35
0	2	2	7		7	35
0	2	2	8		6	36
0	2	2	9		7	36
0	2	2	10		6	37
0	2	2	11		-1	-1
0	2	2	12		7	37
0	2	2	13		6	38
0	2	2	14		7	38
0	2	2	15		6	39
0	2	2	16		7	39
0	2	2	17		6	40
0	2	2	18		7	40
0	2	2	19		6	41
0	2	2	20		7	41
0	2	2	21		6	42
0	2	2	22		-1	-1
0	2	2	23		7	42
0	2	2	24		6	43
0	2	2	25		7	43
0	2	2	26		6	44
0	2	2	27		7	44
0	2	2	28		6	45
0	2	2	29		7	45
0	2	2	30		6	46
0	2	2	31		7	46
0	2	2	32		6	47
0	2	2	33		7	47
0	2	2	34		6	48
0	2	2	35		7	48
0	2	2	36		6	49
0	2	2	37		7	49
0	2	2	38		6	50
0	2	2	39		7	50
0	2	2	40		6	51
0	2	2	41		7	51
0	2	2	42		6	52
0	2	2	43		7	52
0	2	2	44		6	53
0	2	2	45		-1	-1
0	2	2	46		7	53
0	2	2	47		6	54
0	2	2	48		7	54
0	2	2	49		6	55
0	2	2	50		7	55
0	2	2	51		6	56
0	2	2	52		7	56
0	2	2	53		6	57
0	2	2	54		7	57
0	2	2	55		6	58
0	2	2	56		-1	-1
0	2	2	57		7	58
0	2	2	58		6	59
0	2	2	59		7	59
0	2	2	60		6	60
0	2	2	61		7	60
0	2	2	62		6	61
0	2	2	63		7	61
0	2	2	64		6	62
0	2	2	65		7	62
0	2	2	66		6	63
0	2	2	67		7	63
0	2	3	0		6	0
0	2	3	1		7	0
0	2	3	2		6	1
0	2	3	3		7	1
0	2	3	4		6	2
0	2	3	5		7	2
0	2	3	6		6	3
0	2	3	7		7	3
0	2	3	8		6	4
0	2	3	9		7	4
0	2	3	10		6	5
0	2	3	11		-1	-1
0	2	3	12		7	5
0	2	3	13		6	6
0	2	3	14		7	6
0	2	3	15		6	7
0	2	3	16		7	7
0	2	3	17		6	8
0	2	3	18		7	8
0	2	3	19		6	9
0	2	3	20		7	9
0	2	3	21		6	10
0	2	3	22		-1	-1
0	2	3	23		7	10
0	2	3	24		6	11
0	2	3	25		7	11
0	2	3	26		6	12
0	2	3	27		7	12
0	2	3	28		6	13
0	2	3	29		7	13
0	2	3	30		6	14
0	2	3	31		7	14
0	2	3	32		6	15
0	2	3	33		7	15
0	2	3	34		6	16
0	2	3	35		7	16
0	2	3	36		6	17
0	2	3	37		7	17
0	2	3	38		6	18
0	2	3	39		7	18
0	2	3	40		6	19
0	2	3	41		7	19
0	2	3	42		6	20
0	2	3	43		7	20
0	2	3	44		6	21
0	2	3	45		-1	-1
0	2	3	46		7	21
0	2	3	47		6	22
0	2	3	48		7	22
0	2	3	49		6	23
0	2	3	50		7	23
0	2	3	51		6	24
0	2	3	52		7	24
0	2	3	53		6	25
0	2	3	54		7	25
0	2	3	55		6	26
0	2	3	56		-1	-1
0	2	3	57		7	26
0	2	3	58		6	27
0	2	3	59		7	27
0	2	3	60		6	28
0	2	3	61		7	28
0	2	3	62		6	29
0	2	3	63		7	29
0	2	3	64		6	30
0	2	3	65		7	30
0	2	3	66		6	31
0	2	3	67		7	31
0	3	0	0		7	95
0	3	0	1		6	95
0	3	0	2		7	94
0	3	0	3		6	94
0	3	0	4		7	93
0	3	0	5		6	93
0	3	0	6		7	92
0	3	0	7		6	92
0	3	0	8		7	91
0	3	0	9		6	91
0	3	0	10		7	90
0	3	0	11		-1	-1
0	3	0	12		6	90
0	3	0	13		7	89
0	3	0	14		6	89
0	3	0	15		7	88
0	3	0	16		6	88
0	3	0	17		7	87
0	3	0	18		6	87
0	3	0	19		7	86
0	3	0	20		6	86
0	3	0	21		7	85
0	3	0	22		-1	-1
0	3	0	23		6	85
0	3	0	24		7	84
0	3	0	25		6	84
0	3	0	26		7	83
0	3	0	27		6	83
0	3	0	28		7	82
0	3	0	29		6	82
0	3	0	30		7	81
0	3	0	31		6	81
0	3	0	32		7	80
0	3	0	33		6	80
0	3	0	34		7	79
0	3	0	35		6	79
0	3	0	36		7	78
0	3	0	37		6	78
0	3	0	38		7	77
0	3	0	39		6	77
0	3	0	40		7	76
0	3	0	41		6	76
0	3	0	42		7	75
0	3	0	43		6	75
0	3	0	44		7	74
0	3	0	45		-1	-1
0	3	0	46		6	74
0	3	0	47		7	73
0	3	0	48		6	73
0	3	0	49		7	72
0	3	0	50		6	72
0	3	0	51		7	71
0	3	0	52		6	71
0	3	0	53		7	70
0	3	0	54		6	70
0	3	0	55		7	69
0	3	0	56		-1	-1
0	3	0	57		6	69
0	3	0	58		7	68
0	3	0	59		6	68
0	3	0	60		7	67
0	3	0	61		6	67
0	3	0	62		7	66
0	3	0	63		6	66
0	3	0	64		7	65
0	3	0	65		6	65
0	3	0	66		7	64
0	3	0	67		6	64
0	3	1	0		7	127
0	3	1	1		6	127
0	3	1	2		7	126
0	3	1	3		6	126
0	3	1	4		7	125
0	3	1	5		6	125
0	3	1	6		7	124
0	3	1	7		6	124
0	3	1	8		7	123
0	3	1	9		6	123
0	3	1	10		7	122
0	3	1	11		-1	-1
0	3	1	12		6	122
0	3	1	13		7	121
0	3	1	14		6	121
0	3	1	15		7	120
0	3	1	16		6	120
0	3	1	17		7	119
0	3	1	18		6	119
0	3	1	19		7	118
0	3	1	20		6	118
0	3	1	21		7	117
0	3	1	22		-1	-1
0	3	1	23		6	117
0	3	1	24		7	116
0	3	1	25		6	116
0	3	1	26		7	115
0	3	1	27		6	115
0	3	1	28		7	114
0	3	1	29		6	114
0	3	1	30		7	113
0	3	1	31		6	113
0	3	1	32		7	112
0	3	1	33		6	112
0	3	1	34		7	111
0	3	1	35		6	111
0	3	1	36		7	110
0	3	1	37		6	110
0	3	1	38		7	109
0	3	1	39		6	109
0	3	1	40		7	108
0	3	1	41		6	108
0	3	1	42		7	107
0	3	1	43		6	107
0	3	1	44		7	106
0	3	1	45		-1	-1
0	3	1	46		6	106
0	3	1	47		7	105
0	3	1	48		6	105
0	3	1	49		7	104
0	3	1	50		6	104
0	3	1	51		7	103
0	3	1	52		6	103
0	3	1	53		7	102
0	3	1	54		6	102
0	3	1	55		7	101
0	3	1	56		-1	-1
0	3	1	57		6	101
0	3	1	58		7	100
0	3	1	59		6	100
0	3	1	60		7	99
0	3	1	61		6	99
0	3	1	62		7	98
0	3	1	63		6	98
0	3	1	64		7	97
0	3	1	65		6	97
0	3	1	66		7	96
0	3	1	67		6	96
0	3	2	0		5	95
0	3	2	1		4	95
0	3	2	2		5	94
0	3	2	3		4	94
0	3	2	4		5	93
0	3	2	5		4	93
0	3	2	6		5	92
0	3	2	7		4	92
0	3	2	8		5	91
0	3	2	9		4	91
0	3	2	10		5	90
0	3	2	11		-1	-1
0	3	2	12		4	90
0	3	2	13		5	89
0	3	2	14		4	89
0	3	2	15		5	88
0	3	2	16		4	88
0	3	2	17		5	87
0	3	2	18		4	87
0	3	2	19		5	86
0	3	2	20		4	86
0	3	2	21		5	85
0	3	2	22		-1	-1
0	3	2	23		4	85
0	3	2	24		5	84
0	3	2	25		4	84
0	3	2	26		5	83
0	3	2	27		4	83
0	3	2	28		5	82
0	3	2	29		4	82
0	3	2	30		5	81
0	3	2	31		4	81
0	3	2	32		5	80
0	3	2	33		4	80
0	3	2	34		5	79
0	3	2	35		4	79
0	3	2	36		5	78
0	3	2	37		4	78
0	3	2	38		5	77
0	3	2	39		4	77
0	3	2	40		5	76
0	3	2	41		4	76
0	3	2	42		5	75
0	3	2	43		4	75
0	3	2	44		5	74
0	3	2	45		-1	-1
0	3	2	46		4	74
0	3	2	47		5	73
0	3	2	48		4	73
0	3	2	49		5	72
0	3	2	50		4	72
0	3	2	51		5	71
0	3	2	52		4	71
0	3	2	53		5	70
0	3	2	54		4	70
0	3	2	55		5	69
0	3	2	56		-1	-1
0	3	2	57		4	69
0	3	2	58		5	68
0	3	2	59		4	68
0	3	2	60		5	67
0	3	2	61		4	67
0	3	2	62		5	66
0	3	2	63		4	66
0	3	2	64		5	65
0	3	2	65		4	65
0	3	2	66		5	64
0	3	2	67		4	64
0	3	3	0		5	127
0	3	3	1		4	127
0	3	3	2		5	126
0	3	3	3		4	126
0	3	3	4		5	125
0	3	3	5		4	125
0	3	3	6		5	124
0	3	3	7		4	124
0	3	3	8		5	123
0	3	3	9		4	123
0	3	3	10		5	122
0	3	3	11		-1	-1
0	3	3	12		4	122
0	3	3	13		5	121
0	3	3	14		4	121
0	3	3	15		5	120
0	3	3	16		4	120
0	3	3	17		5	119
0	3	3	18		4	119
0	3	3	19		5	118
0	3	3	20		4	118
0	3	3	21		5	117
0	3	3	22		-1	-1
0	3	3	23		4	117
0	3	3	24		5	116
0	3	3	25		4	116
0	3	3	26		5	115
0	3	3	27		4	115
0	3	3	28		5	114
0	3	3	29		4	114
0	3	3	30		5	113
0	3	3	31		4	113
0	3	3	32		5	112
0	3	3	33		4	112
0	3	3	34		5	111
0	3	3	35		4	111
0	3	3	36		5	110
0	3	3	37		4	110
0	3	3	38		5	109
0	3	3	39		4	109
0	3	3	40		5	108
0	3	3	41		4	108
0	3	3	42		5	107
0	3	3	43		4	107
0	3	3	44		5	106
0	3	3	45		-1	-1
0	3	3	46		4	106
0	3	3	47		5	105
0	3	3	48		4	105
0	3	3	49		5	104
0	3	3	50		4	104
0	3	3	51		5	103
0	3	3	52		4	103
0	3	3	53		5	102
0	3	3	54		4	102
0	3	3	55		5	101
0	3	3	56		-1	-1
0	3	3	57		4	101
0	3	3	58		5	100
0	3	3	59		4	100
0	3	3	60		5	99
0	3	3	61		4	99
0	3	3	62		5	98
0	3	3	63		4	98
0	3	3	64		5	97
0	3	3	65		4	97
0	3	3	66		5	96
0	3	3	67		4	96
1	0	0	0		8	32
1	0	0	1		9	32
1	0	0	2		8	33
1	0	0	3		9	33
1	0	0	4		8	34
1	0	0	5		9	34
1	0	0	6		8	35
1	0	0	7		9	35
1	0	0	8		8	36
1	0	0	9		9	36
1	0	0	10		8	37
1	0	0	11		-1	-1
1	0	0	12		9	37
1	0	0	13		8	38
1	0	0	14		9	38
1	0	0	15		8	39
1	0	0	16		9	39
1	0	0	17		8	40
1	0	0	18		9	40
1	0	0	19		8	41
1	0	0	20		9	41
1	0	0	21		8	42
1	0	0	22		-1	-1
1	0	0	23		9	42
1	0	0	24		8	43
1	0	0	25		9	43
1	0	0	26		8	44
1	0	0	27		9	44
1	0	0	28		8	45
1	0	0	29		9	45
1	0	0	30		8	46
1	0	0	31		9	46
1	0	0	32		8	47
1	0	0	33		9	47
1	0	0	34		8	48
1	0	0	35		9	48
1	0	0	36		8	49
1	0	0	37		9	49
1	0	0	38		8	50
1	0	0	39		9	50
1	0	0	40		8	51
1	0	0	41		9	51
1	0	0	42		8	52
1	0	0	43		9	52
1	0	0	44		8	53
1	0	0	45		-1	-1
1	0	0	46		9	53
1	0	0	47		8	54
1	0	0	48		9	54
1	0	0	49		8	55
1	0	0	50		9	55
1	0	0	51		8	56
1	0	0	52		9	56
1	0	0	53		8	57
1	0	0	54		9	57
1	0	0	55		8	58
1	0	0	56		-1	-1
1	0	0	57		9	58
1	0	0	58		8	59
1	0	0	59		9	59
1	0	0	60		8	60
1	0	0	61		9	60
1	0	0	62		8	61
1	0	0	63		9	61
1	0	0	64		8	62
1	0	0	65		9	62
1	0	0	66		8	63
